Date,ADBE,ADS,AES,AET,ALB,ALGN,ALK,AMD,AMZN,APA,ARNC,BA,BBY,BHF,BLL,BXP,CAH,CCI,CELG,CHD,CMG,COG,COL,COTY,CTL,CTSH,DE,DVN,EA,EIX,EL,EQT,ES,ETN,ETR,EVHC,EW,EXPE,FCX,FE,FLR,GILD,GIS,GPS,GWW,HCA,HES,HPE,HRS,HUM,IDXX,ILMN,IPG,IPGP,ISRG,LB,LOW,M,MAR,MAT,MGM,MLM,MON,MOS,MRK,MSI,MU,NEE,NEM,NFLX,NFX,NI,NKTR,NOV,NVDA,OMC,PCG,PFG,PM,PNR,PVH,QCOM,QRVO,RE,REGN,RHT,RL,RRC,RTN,SO,SRE,STT,STX,SYF,TGT,TPR,TRIP,TSCO,TSN,TTWO,TWX,TXN,UA,UAL,ULTA,UPS,VFC,VIAB,VMC,VRTX,WDC,WU,WYNN,XRX,XYL
2018-01-10,,0.04999999999970383,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999644165,,,,,0.04999999999977368,,0.0499999999998231,,,0.02727557196987296,,,,,,,,,,,0.021097025949866226,,0.0499999999999051,,0.04999999999940937,0.04999999999992724,-0.04999999999993251,,-0.049999999999734875,,,,0.04017895000797305,,,,,,,,0.049999999999897786,,,0.03324741252657421,,,,,,0.04904456218121891,,,,,,-0.0344998405454651,,,,,,,0.01268091221124767,,,,,,,,0.049999999998908744,,,-0.04999999999992698,0.04999999999988618,,0.04999999999901164,,-0.0155001594365801,,,,0.04999999999965031,,,
2018-01-11,,0.04999999999970383,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999644165,,,,,0.04999999999977368,,0.0499999999998231,,,0.02727557196987296,,,,,,,,,,,0.021097025949866226,,0.0499999999999051,,0.04999999999940937,0.04999999999992724,-0.04999999999993251,,-0.049999999999734875,,,,0.04017895000797305,,,,,,,,0.049999999999897786,,,0.03324741252657421,,,,,,0.04904456218121891,,,,,,-0.0344998405454651,,,,,,,0.01268091221124767,,,,,,,,0.049999999998908744,,,-0.04999999999992698,0.04999999999988618,,0.04999999999901164,,-0.0155001594365801,,,,0.04999999999965031,,,
2018-01-12,,0.04999999999970383,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999644165,,,,,0.04999999999977368,,0.0499999999998231,,,0.02727557196987296,,,,,,,,,,,0.021097025949866226,,0.0499999999999051,,0.04999999999940937,0.04999999999992724,-0.04999999999993251,,-0.049999999999734875,,,,0.04017895000797305,,,,,,,,0.049999999999897786,,,0.03324741252657421,,,,,,0.04904456218121891,,,,,,-0.0344998405454651,,,,,,,0.01268091221124767,,,,,,,,0.049999999998908744,,,-0.04999999999992698,0.04999999999988618,,0.04999999999901164,,-0.0155001594365801,,,,0.04999999999965031,,,
2018-01-16,,0.04999999999970383,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999644165,,,,,0.04999999999977368,,0.0499999999998231,,,0.02727557196987296,,,,,,,,,,,0.021097025949866226,,0.0499999999999051,,0.04999999999940937,0.04999999999992724,-0.04999999999993251,,-0.049999999999734875,,,,0.04017895000797305,,,,,,,,0.049999999999897786,,,0.03324741252657421,,,,,,0.04904456218121891,,,,,,-0.0344998405454651,,,,,,,0.01268091221124767,,,,,,,,0.049999999998908744,,,-0.04999999999992698,0.04999999999988618,,0.04999999999901164,,-0.0155001594365801,,,,0.04999999999965031,,,
2018-01-17,,,,,,0.04999999999910083,,,,,,0.04999999999971343,,,,,,,-0.0338042961680482,,,,,,,,,,,,,,,0.049999999996261826,,,,,0.031023835335873915,,0.040625100756782315,,,-0.014707118444123339,,,,,,0.049999999999576654,,0.049999999999415075,,0.0499999999996575,0.04999999999982302,-0.049999999999933854,0.020937781729820595,-0.049999999999168626,,,,,,,0.04421673072512467,,,,,0.049999999999802966,,,,,,,,,,0.013367905619087017,,,,,,,,,,,,,0.04999999999961362,,0.04999999999879319,,,,,,,0.03915084898740104,-0.04999999999994927,0.04999999999979047,,0.049999999996780724,,,,,,,,,
2018-01-18,,,,,,0.04999999999910083,,,,,,0.04999999999971343,,,,,,,-0.0338042961680482,,,,,,,,,,,,,,,0.049999999996261826,,,,,0.031023835335873915,,0.040625100756782315,,,-0.014707118444123339,,,,,,0.049999999999576654,,0.049999999999415075,,0.0499999999996575,0.04999999999982302,-0.049999999999933854,0.020937781729820595,-0.049999999999168626,,,,,,,0.04421673072512467,,,,,0.049999999999802966,,,,,,,,,,0.013367905619087017,,,,,,,,,,,,,0.04999999999961362,,0.04999999999879319,,,,,,,0.03915084898740104,-0.04999999999994927,0.04999999999979047,,0.049999999996780724,,,,,,,,,
2018-01-19,,,,,,0.04999999999910083,,,,,,0.04999999999971343,,,,,,,-0.0338042961680482,,,,,,,,,,,,,,,0.049999999996261826,,,,,0.031023835335873915,,0.040625100756782315,,,-0.014707118444123339,,,,,,0.049999999999576654,,0.049999999999415075,,0.0499999999996575,0.04999999999982302,-0.049999999999933854,0.020937781729820595,-0.049999999999168626,,,,,,,0.04421673072512467,,,,,0.049999999999802966,,,,,,,,,,0.013367905619087017,,,,,,,,,,,,,0.04999999999961362,,0.04999999999879319,,,,,,,0.03915084898740104,-0.04999999999994927,0.04999999999979047,,0.049999999996780724,,,,,,,,,
2018-01-22,,,,,,0.04999999999910083,,,,,,0.04999999999971343,,,,,,,-0.0338042961680482,,,,,,,,,,,,,,,0.049999999996261826,,,,,0.031023835335873915,,0.040625100756782315,,,-0.014707118444123339,,,,,,0.049999999999576654,,0.049999999999415075,,0.0499999999996575,0.04999999999982302,-0.049999999999933854,0.020937781729820595,-0.049999999999168626,,,,,,,0.04421673072512467,,,,,0.049999999999802966,,,,,,,,,,0.013367905619087017,,,,,,,,,,,,,0.04999999999961362,,0.04999999999879319,,,,,,,0.03915084898740104,-0.04999999999994927,0.04999999999979047,,0.049999999996780724,,,,,,,,,
2018-01-23,,,,,,0.04999999999910083,,,,,,0.04999999999971343,,,,,,,-0.0338042961680482,,,,,,,,,,,,,,,0.049999999996261826,,,,,0.031023835335873915,,0.040625100756782315,,,-0.014707118444123339,,,,,,0.049999999999576654,,0.049999999999415075,,0.0499999999996575,0.04999999999982302,-0.049999999999933854,0.020937781729820595,-0.049999999999168626,,,,,,,0.04421673072512467,,,,,0.049999999999802966,,,,,,,,,,0.013367905619087017,,,,,,,,,,,,,0.04999999999961362,,0.04999999999879319,,,,,,,0.03915084898740104,-0.04999999999994927,0.04999999999979047,,0.049999999996780724,,,,,,,,,
2018-01-24,,,,,-0.04999999997690173,0.02154249818767233,-0.049999999991647226,0.049999999998568016,,,,,0.04999999994879187,,,,,,,,,,,,,,,,,,,,,0.03883331836265486,,,,,,,0.04999999999939338,,,,0.03331139997352611,,,,,0.04999999999931137,0.04262398080485152,,,0.049999999999620376,0.04999999999986436,-0.04999999999580103,0.03345214222127295,,,,0.012375115159955648,,,,,,,,,0.04999999999996092,,,0.018280205080371592,,0.01806219496720111,,,,,,,,,,,,0.04999999978858505,,,,,0.049999999999339545,0.04999999999954624,,0.02951345835633241,,,,,,,,-0.04999999999890155,,,,,,,,,,0.043185288981020344,,
2018-01-25,,,,,-0.04999999997690173,0.02154249818767233,-0.049999999991647226,0.049999999998568016,,,,,0.04999999994879187,,,,,,,,,,,,,,,,,,,,,0.03883331836265486,,,,,,,0.04999999999939338,,,,0.03331139997352611,,,,,0.04999999999931137,0.04262398080485152,,,0.049999999999620376,0.04999999999986436,-0.04999999999580103,0.03345214222127295,,,,0.012375115159955648,,,,,,,,,0.04999999999996092,,,0.018280205080371592,,0.01806219496720111,,,,,,,,,,,,0.04999999978858505,,,,,0.049999999999339545,0.04999999999954624,,0.02951345835633241,,,,,,,,-0.04999999999890155,,,,,,,,,,0.043185288981020344,,
2018-01-26,,,,,-0.04999999997690173,0.02154249818767233,-0.049999999991647226,0.049999999998568016,,,,,0.04999999994879187,,,,,,,,,,,,,,,,,,,,,0.03883331836265486,,,,,,,0.04999999999939338,,,,0.03331139997352611,,,,,0.04999999999931137,0.04262398080485152,,,0.049999999999620376,0.04999999999986436,-0.04999999999580103,0.03345214222127295,,,,0.012375115159955648,,,,,,,,,0.04999999999996092,,,0.018280205080371592,,0.01806219496720111,,,,,,,,,,,,0.04999999978858505,,,,,0.049999999999339545,0.04999999999954624,,0.02951345835633241,,,,,,,,-0.04999999999890155,,,,,,,,,,0.043185288981020344,,
2018-01-29,,,,,-0.04999999997690173,0.02154249818767233,-0.049999999991647226,0.049999999998568016,,,,,0.04999999994879187,,,,,,,,,,,,,,,,,,,,,0.03883331836265486,,,,,,,0.04999999999939338,,,,0.03331139997352611,,,,,0.04999999999931137,0.04262398080485152,,,0.049999999999620376,0.04999999999986436,-0.04999999999580103,0.03345214222127295,,,,0.012375115159955648,,,,,,,,,0.04999999999996092,,,0.018280205080371592,,0.01806219496720111,,,,,,,,,,,,0.04999999978858505,,,,,0.049999999999339545,0.04999999999954624,,0.02951345835633241,,,,,,,,-0.04999999999890155,,,,,,,,,,0.043185288981020344,,
2018-01-30,,,,,-0.04999999997690173,0.02154249818767233,-0.049999999991647226,0.049999999998568016,,,,,0.04999999994879187,,,,,,,,,,,,,,,,,,,,,0.03883331836265486,,,,,,,0.04999999999939338,,,,0.03331139997352611,,,,,0.04999999999931137,0.04262398080485152,,,0.049999999999620376,0.04999999999986436,-0.04999999999580103,0.03345214222127295,,,,0.012375115159955648,,,,,,,,,0.04999999999996092,,,0.018280205080371592,,0.01806219496720111,,,,,,,,,,,,0.04999999978858505,,,,,0.049999999999339545,0.04999999999954624,,0.02951345835633241,,,,,,,,-0.04999999999890155,,,,,,,,,,0.043185288981020344,,
2018-01-31,,,,,-0.04338936152515789,,,0.04999999999995008,0.04999999999980053,,,,,,,,,,,,,,,,,,,,0.04999999999991883,,,,,,,,,,,,0.03841846339313475,,,,0.03823846089783356,0.041765895989227336,,,0.04999999999991793,,0.049999999999666506,,,,0.04999999999985343,-0.048539148465952225,,-0.01918523519604033,0.020132314577487473,,0.022702921750979054,,,,,,,,,0.04999999999999016,,,0.041626000151276,,0.014124542097400716,,,-0.012949707724772948,,,0.04999999999989234,,,,,,0.024626034272412778,-0.023907899183212872,,,,0.049999999998002025,0.049999999999939114,,,,,,,0.024900632410214892,,,-0.049999999999928386,,,,,,,,,,0.015493025363285534,,
2018-02-01,,,,,-0.04338936152515789,,,0.04999999999995008,0.04999999999980053,,,,,,,,,,,,,,,,,,,,0.04999999999991883,,,,,,,,,,,,0.03841846339313475,,,,0.03823846089783356,0.041765895989227336,,,0.04999999999991793,,0.049999999999666506,,,,0.04999999999985343,-0.048539148465952225,,-0.01918523519604033,0.020132314577487473,,0.022702921750979054,,,,,,,,,0.04999999999999016,,,0.041626000151276,,0.014124542097400716,,,-0.012949707724772948,,,0.04999999999989234,,,,,,0.024626034272412778,-0.023907899183212872,,,,0.049999999998002025,0.049999999999939114,,,,,,,0.024900632410214892,,,-0.049999999999928386,,,,,,,,,,0.015493025363285534,,
2018-02-02,,,,,-0.04338936152515789,,,0.04999999999995008,0.04999999999980053,,,,,,,,,,,,,,,,,,,,0.04999999999991883,,,,,,,,,,,,0.03841846339313475,,,,0.03823846089783356,0.041765895989227336,,,0.04999999999991793,,0.049999999999666506,,,,0.04999999999985343,-0.048539148465952225,,-0.01918523519604033,0.020132314577487473,,0.022702921750979054,,,,,,,,,0.04999999999999016,,,0.041626000151276,,0.014124542097400716,,,-0.012949707724772948,,,0.04999999999989234,,,,,,0.024626034272412778,-0.023907899183212872,,,,0.049999999998002025,0.049999999999939114,,,,,,,0.024900632410214892,,,-0.049999999999928386,,,,,,,,,,0.015493025363285534,,
2018-02-05,,,,,-0.04338936152515789,,,0.04999999999995008,0.04999999999980053,,,,,,,,,,,,,,,,,,,,0.04999999999991883,,,,,,,,,,,,0.03841846339313475,,,,0.03823846089783356,0.041765895989227336,,,0.04999999999991793,,0.049999999999666506,,,,0.04999999999985343,-0.048539148465952225,,-0.01918523519604033,0.020132314577487473,,0.022702921750979054,,,,,,,,,0.04999999999999016,,,0.041626000151276,,0.014124542097400716,,,-0.012949707724772948,,,0.04999999999989234,,,,,,0.024626034272412778,-0.023907899183212872,,,,0.049999999998002025,0.049999999999939114,,,,,,,0.024900632410214892,,,-0.049999999999928386,,,,,,,,,,0.015493025363285534,,
2018-02-06,,,,,-0.04338936152515789,,,0.04999999999995008,0.04999999999980053,,,,,,,,,,,,,,,,,,,,0.04999999999991883,,,,,,,,,,,,0.03841846339313475,,,,0.03823846089783356,0.041765895989227336,,,0.04999999999991793,,0.049999999999666506,,,,0.04999999999985343,-0.048539148465952225,,-0.01918523519604033,0.020132314577487473,,0.022702921750979054,,,,,,,,,0.04999999999999016,,,0.041626000151276,,0.014124542097400716,,,-0.012949707724772948,,,0.04999999999989234,,,,,,0.024626034272412778,-0.023907899183212872,,,,0.049999999998002025,0.049999999999939114,,,,,,,0.024900632410214892,,,-0.049999999999928386,,,,,,,,,,0.015493025363285534,,
2018-02-07,,,,,,,,,0.04999999999879704,,,,,,,,,,,,,-0.04999999998851223,,,,,,,0.0499999999994911,,0.03797207695251738,,,,,,0.04999999999829044,,,,,0.011462840477605447,,,0.02448249023536997,,-0.03330676465646936,,,,0.049999999993263544,,,,,-0.04141065917728323,,,,0.04252221500322935,,,,,,0.04289498472139245,,,,0.049999999999721385,,,0.037091141296061184,,,,,,,,,,0.030918797622984877,0.03524091591053819,,0.024857634164781442,,-0.038669450340319905,,,,,0.04999999999196847,,,,0.049999999999303046,,,,0.04999999999083038,,-0.03661312573541567,,,,0.04999999999243621,,,,,,0.02308692993346491,0.03613667306381035,
2018-02-08,,,,,,,,,0.04999999999879704,,,,,,,,,,,,,-0.04999999998851223,,,,,,,0.0499999999994911,,0.03797207695251738,,,,,,0.04999999999829044,,,,,0.011462840477605447,,,0.02448249023536997,,-0.03330676465646936,,,,0.049999999993263544,,,,,-0.04141065917728323,,,,0.04252221500322935,,,,,,0.04289498472139245,,,,0.049999999999721385,,,0.037091141296061184,,,,,,,,,,0.030918797622984877,0.03524091591053819,,0.024857634164781442,,-0.038669450340319905,,,,,0.04999999999196847,,,,0.049999999999303046,,,,0.04999999999083038,,-0.03661312573541567,,,,0.04999999999243621,,,,,,0.02308692993346491,0.03613667306381035,
2018-02-09,,,,,,,,,0.04999999999879704,,,,,,,,,,,,,-0.04999999998851223,,,,,,,0.0499999999994911,,0.03797207695251738,,,,,,0.04999999999829044,,,,,0.011462840477605447,,,0.02448249023536997,,-0.03330676465646936,,,,0.049999999993263544,,,,,-0.04141065917728323,,,,0.04252221500322935,,,,,,0.04289498472139245,,,,0.049999999999721385,,,0.037091141296061184,,,,,,,,,,0.030918797622984877,0.03524091591053819,,0.024857634164781442,,-0.038669450340319905,,,,,0.04999999999196847,,,,0.049999999999303046,,,,0.04999999999083038,,-0.03661312573541567,,,,0.04999999999243621,,,,,,0.02308692993346491,0.03613667306381035,
2018-02-12,,,,,,,,,0.04999999999879704,,,,,,,,,,,,,-0.04999999998851223,,,,,,,0.0499999999994911,,0.03797207695251738,,,,,,0.04999999999829044,,,,,0.011462840477605447,,,0.02448249023536997,,-0.03330676465646936,,,,0.049999999993263544,,,,,-0.04141065917728323,,,,0.04252221500322935,,,,,,0.04289498472139245,,,,0.049999999999721385,,,0.037091141296061184,,,,,,,,,,0.030918797622984877,0.03524091591053819,,0.024857634164781442,,-0.038669450340319905,,,,,0.04999999999196847,,,,0.049999999999303046,,,,0.04999999999083038,,-0.03661312573541567,,,,0.04999999999243621,,,,,,0.02308692993346491,0.03613667306381035,
2018-02-13,,,,,,,,,0.04999999999879704,,,,,,,,,,,,,-0.04999999998851223,,,,,,,0.0499999999994911,,0.03797207695251738,,,,,,0.04999999999829044,,,,,0.011462840477605447,,,0.02448249023536997,,-0.03330676465646936,,,,0.049999999993263544,,,,,-0.04141065917728323,,,,0.04252221500322935,,,,,,0.04289498472139245,,,,0.049999999999721385,,,0.037091141296061184,,,,,,,,,,0.030918797622984877,0.03524091591053819,,0.024857634164781442,,-0.038669450340319905,,,,,0.04999999999196847,,,,0.049999999999303046,,,,0.04999999999083038,,-0.03661312573541567,,,,0.04999999999243621,,,,,,0.02308692993346491,0.03613667306381035,
2018-02-14,,,,,,,,,0.04999999999993941,,,,,,,,,,,,,,,0.04999999999972061,,0.04755721535811821,,-0.04999999999832896,0.049999999999948246,,0.049999999998950405,,,,,,0.04604727595005212,,,0.0138398194815463,,,,,0.049999999998840944,,,,,,0.025627617606871763,,0.04999999999987242,,,-0.04500089166023929,,,,0.010674874455495564,,,,,,0.04999999999952624,,,,0.04999999999998475,-0.04999999999983109,,0.04999999999995284,,,,,,,,,,0.04999999999991749,,,,,-0.04999999999989841,,,,,0.04999999999985169,,,,0.04999999999996462,,,,,,,,,,0.04999999999959206,,,,,,,,
2018-02-15,,,,,,,,,0.04999999999993941,,,,,,,,,,,,,,,0.04999999999972061,,0.04755721535811821,,-0.04999999999832896,0.049999999999948246,,0.049999999998950405,,,,,,0.04604727595005212,,,0.0138398194815463,,,,,0.049999999998840944,,,,,,0.025627617606871763,,0.04999999999987242,,,-0.04500089166023929,,,,0.010674874455495564,,,,,,0.04999999999952624,,,,0.04999999999998475,-0.04999999999983109,,0.04999999999995284,,,,,,,,,,0.04999999999991749,,,,,-0.04999999999989841,,,,,0.04999999999985169,,,,0.04999999999996462,,,,,,,,,,0.04999999999959206,,,,,,,,
2018-02-16,,,,,,,,,0.04999999999993941,,,,,,,,,,,,,,,0.04999999999972061,,0.04755721535811821,,-0.04999999999832896,0.049999999999948246,,0.049999999998950405,,,,,,0.04604727595005212,,,0.0138398194815463,,,,,0.049999999998840944,,,,,,0.025627617606871763,,0.04999999999987242,,,-0.04500089166023929,,,,0.010674874455495564,,,,,,0.04999999999952624,,,,0.04999999999998475,-0.04999999999983109,,0.04999999999995284,,,,,,,,,,0.04999999999991749,,,,,-0.04999999999989841,,,,,0.04999999999985169,,,,0.04999999999996462,,,,,,,,,,0.04999999999959206,,,,,,,,
2018-02-20,,,,,,,,,0.04999999999993941,,,,,,,,,,,,,,,0.04999999999972061,,0.04755721535811821,,-0.04999999999832896,0.049999999999948246,,0.049999999998950405,,,,,,0.04604727595005212,,,0.0138398194815463,,,,,0.049999999998840944,,,,,,0.025627617606871763,,0.04999999999987242,,,-0.04500089166023929,,,,0.010674874455495564,,,,,,0.04999999999952624,,,,0.04999999999998475,-0.04999999999983109,,0.04999999999995284,,,,,,,,,,0.04999999999991749,,,,,-0.04999999999989841,,,,,0.04999999999985169,,,,0.04999999999996462,,,,,,,,,,0.04999999999959206,,,,,,,,
2018-02-21,,,,,,,,,0.04999999999962861,,,,,,,,,,,,,,,0.04658434982277847,,0.04999999999771631,,-0.04999999999931615,0.049999999999393765,,0.03386427624330326,,,,,,0.04999999999047596,,,0.015474317394004166,,,,,0.040432129922235945,,,,,,0.0499999999799055,,0.04999999999615952,,,-0.04697184642471113,,,,0.011544589546828354,,,,,,0.049563214592361876,,,,0.0499999999998993,-0.04999999999971298,,0.04999999999975778,,,,,,,,,,0.04999999999943293,,,0.049999999999225726,,-0.049999999998872884,,,,,0.04999999999865044,,,,0.04999999999977796,,,,,,,,,,,,,,,,,,
2018-02-22,,,,,,,,,0.04999999999962861,,,,,,,,,,,,,,,0.04658434982277847,,0.04999999999771631,,-0.04999999999931615,0.049999999999393765,,0.03386427624330326,,,,,,0.04999999999047596,,,0.015474317394004166,,,,,0.040432129922235945,,,,,,0.0499999999799055,,0.04999999999615952,,,-0.04697184642471113,,,,0.011544589546828354,,,,,,0.049563214592361876,,,,0.0499999999998993,-0.04999999999971298,,0.04999999999975778,,,,,,,,,,0.04999999999943293,,,0.049999999999225726,,-0.049999999998872884,,,,,0.04999999999865044,,,,0.04999999999977796,,,,,,,,,,,,,,,,,,
2018-02-23,,,,,,,,,0.04999999999962861,,,,,,,,,,,,,,,0.04658434982277847,,0.04999999999771631,,-0.04999999999931615,0.049999999999393765,,0.03386427624330326,,,,,,0.04999999999047596,,,0.015474317394004166,,,,,0.040432129922235945,,,,,,0.0499999999799055,,0.04999999999615952,,,-0.04697184642471113,,,,0.011544589546828354,,,,,,0.049563214592361876,,,,0.0499999999998993,-0.04999999999971298,,0.04999999999975778,,,,,,,,,,0.04999999999943293,,,0.049999999999225726,,-0.049999999998872884,,,,,0.04999999999865044,,,,0.04999999999977796,,,,,,,,,,,,,,,,,,
2018-02-26,,,,,,,,,0.04999999999962861,,,,,,,,,,,,,,,0.04658434982277847,,0.04999999999771631,,-0.04999999999931615,0.049999999999393765,,0.03386427624330326,,,,,,0.04999999999047596,,,0.015474317394004166,,,,,0.040432129922235945,,,,,,0.0499999999799055,,0.04999999999615952,,,-0.04697184642471113,,,,0.011544589546828354,,,,,,0.049563214592361876,,,,0.0499999999998993,-0.04999999999971298,,0.04999999999975778,,,,,,,,,,0.04999999999943293,,,0.049999999999225726,,-0.049999999998872884,,,,,0.04999999999865044,,,,0.04999999999977796,,,,,,,,,,,,,,,,,,
2018-02-27,,,,,,,,,0.04999999999962861,,,,,,,,,,,,,,,0.04658434982277847,,0.04999999999771631,,-0.04999999999931615,0.049999999999393765,,0.03386427624330326,,,,,,0.04999999999047596,,,0.015474317394004166,,,,,0.040432129922235945,,,,,,0.0499999999799055,,0.04999999999615952,,,-0.04697184642471113,,,,0.011544589546828354,,,,,,0.049563214592361876,,,,0.0499999999998993,-0.04999999999971298,,0.04999999999975778,,,,,,,,,,0.04999999999943293,,,0.049999999999225726,,-0.049999999998872884,,,,,0.04999999999865044,,,,0.04999999999977796,,,,,,,,,,,,,,,,,,
2018-02-28,,,,,,,,,0.049999999999563866,-0.04206915184033809,,,,,0.030822283319122883,,0.027145917143713748,,-0.04999999999817738,0.041526688325976384,,,,,,0.030765824559679328,,,,,0.049999999996499976,,,,,0.04999999999958466,,,,,,,,-0.028805098717493097,,,,,,0.04999999999946642,0.015217529015352348,,,,,,,,,,,,0.04999999999977304,,,0.048327636025094836,,,,0.04999999999896164,-0.04999999999936476,,0.0273752626175143,,,,,,,,,,0.039045797974856404,,,0.049999999999404104,,-0.027508322496468975,,,0.04999999999954337,,,,,,0.03008560307206517,,,,0.049999999997067134,,,,,,,0.01948011178633968,,,,,,,
2018-03-01,,,,,,,,,0.049999999999563866,-0.04206915184033809,,,,,0.030822283319122883,,0.027145917143713748,,-0.04999999999817738,0.041526688325976384,,,,,,0.030765824559679328,,,,,0.049999999996499976,,,,,0.04999999999958466,,,,,,,,-0.028805098717493097,,,,,,0.04999999999946642,0.015217529015352348,,,,,,,,,,,,0.04999999999977304,,,0.048327636025094836,,,,0.04999999999896164,-0.04999999999936476,,0.0273752626175143,,,,,,,,,,0.039045797974856404,,,0.049999999999404104,,-0.027508322496468975,,,0.04999999999954337,,,,,,0.03008560307206517,,,,0.049999999997067134,,,,,,,0.01948011178633968,,,,,,,
