Date,0.0,0.3,0.6,0.8999999999999999
2017-10-02,1.0,1.0,1.0,1.0
2017-10-03,1.0,1.0,1.0,1.0
2017-10-04,1.0,1.0,1.0,1.0
2017-10-05,1.0,1.0,1.0,1.0
2017-10-06,1.0,1.0,1.0,1.0
2017-10-09,1.0,1.0,1.0,1.0
2017-10-10,1.0,1.0,1.0,1.0
2017-10-11,1.0,1.0,1.0,1.0
2017-10-12,1.0,1.0,1.0,1.0
2017-10-13,1.0,1.0,1.0,1.0
2017-10-16,1.0,1.0,1.0,1.0
2017-10-17,1.0,1.0,1.0,1.0
2017-10-18,1.0,1.0,1.0,1.0
2017-10-19,1.0,1.0,1.0,1.0
2017-10-20,1.0,1.0,1.0,1.0
2017-10-23,1.0,1.0,1.0,1.0
2017-10-24,1.0,1.0,1.0,1.0
2017-10-25,1.0,1.0,1.0,1.0
2017-10-26,1.0,1.0,1.0,1.0
2017-10-27,1.0,1.0,1.0,1.0
2017-10-30,1.0,1.0,1.0,1.0
2017-10-31,1.0076047673476096,1.0054582829959355,1.007590692234249,1.0067666576337373
2017-11-01,1.002400757877988,0.999462040043952,1.0025212783671114,1.0024438595544336
2017-11-02,1.0093635562590357,1.0055322187393227,1.0090595778374571,1.0096665731023342
2017-11-03,1.0115309554317466,1.0102619251078488,1.0154696418414262,1.0174161301716127
2017-11-06,1.0037537163450705,1.006310324367003,1.0172492089684253,1.0226627073944128
2017-11-07,1.0100501739356358,1.0095681666854854,1.0176020061004347,1.0233268196080512
2017-11-08,1.0139218465910966,1.0164407250919467,1.0242047213948857,1.0293917106047312
2017-11-09,1.0065526542395857,1.010055506888056,1.0195362690195604,1.021512815235568
2017-11-10,1.0101663873263667,1.0149209749871968,1.022882104124021,1.027395880149847
2017-11-13,1.0200737918829867,1.0262118935970577,1.0300846540919992,1.0310158565419134
2017-11-14,1.0319654161165455,1.0365697313216167,1.0389754672124538,1.0343846171570508
2017-11-15,1.0259826727063253,1.0279581282774553,1.0309916324072577,1.0265701366829976
2017-11-16,1.0280451652660108,1.0369917695707425,1.0449524743948972,1.0443612544213898
2017-11-17,1.0057417476327355,1.0179610205749723,1.0423789305949915,1.041614143140018
2017-11-20,1.013979778971625,1.0254572232100685,1.0487727056032434,1.046696306194849
2017-11-21,1.0203011181322073,1.0302065121554143,1.0566778992135708,1.0556437108636687
2017-11-22,1.014203868709542,1.02419727811422,1.0503705176423876,1.050702751538483
2017-11-24,1.0193798877006077,1.0288562011832936,1.0560097565285256,1.0564775137173872
2017-11-27,1.0213939633195923,1.0293923233685487,1.0535657490412693,1.0513934402797274
2017-11-28,1.0187072563500188,1.029733984679779,1.0576223675806307,1.0576586127491554
2017-11-29,0.9951194929454186,1.0082408362694608,1.0366035185677331,1.0341612451299609
2017-11-30,1.0013630783085594,1.0148581616936414,1.0459397745811494,1.0433945782694922
2017-12-01,0.9956142241938851,1.008949211906466,1.037649293155513,1.036302912454476
2017-12-04,0.9891248337205716,1.0019323083797411,1.0262185810211886,1.029456834739436
2017-12-05,0.9911874460938037,1.004009289292866,1.0255499213704908,1.0243531317380525
2017-12-06,0.9899389594760918,1.0028488288169524,1.0241629350633827,1.022002053164167
2017-12-07,1.0002706305153586,1.0134733322419016,1.0347630084405093,1.0328395385272564
2017-12-08,0.9974898641409352,1.0106639636471,1.0344894515120968,1.0360090795418797
2017-12-11,0.9953686019513216,1.00881418943535,1.0336049093126658,1.0351102870488937
2017-12-12,0.9915572118290267,1.0047134729450193,1.0304776886324487,1.032576903977376
2017-12-13,0.9978477913107572,1.0107382988086373,1.0360528350949758,1.037174662964299
2017-12-14,0.9936213451883046,1.0064129787627893,1.029830611855852,1.0287416313293867
2017-12-15,0.9965741814480373,1.0098308488796555,1.0359425272301295,1.0362717013008325
2017-12-18,1.0036926954467327,1.0175875888086705,1.0447168364362565,1.04721930297411
2017-12-19,0.999636801814219,1.0132934468558685,1.040280819868984,1.0424273464042528
2017-12-20,1.0020401517448496,1.0156875001429786,1.0417309339058494,1.0440201501350528
2017-12-21,1.0042435778530199,1.0180219408943194,1.042442282506064,1.043245891840318
2017-12-22,1.0093675872236758,1.023173753952601,1.0471376813465305,1.0472310116704835
2017-12-26,1.013274992080625,1.0272517040410323,1.050992637312384,1.0517321426303474
2017-12-27,1.0109319698416979,1.0247630795884572,1.0486568814297232,1.0499792670245265
2017-12-28,1.0146959651501104,1.0286107901467696,1.0537553975007894,1.0548651748482052
2017-12-29,1.0141589178766157,1.0274161763319825,1.0513598892822922,1.0509641467080617
2018-01-02,1.0055189259415687,1.0180819241602617,1.04418958455874,1.0475741898004094
2018-01-03,1.0050129717127718,1.0202800918547532,1.048547447427699,1.0540541214062957
2018-01-04,1.003694151703927,1.0176001939235582,1.044958051853994,1.0542776443612714
2018-01-05,1.0022312145269114,1.0186243898435994,1.04872765806378,1.059395047108096
2018-01-08,1.002072812991046,1.0178804804960702,1.0487636920144168,1.063450296058308
2018-01-09,1.0141728551216513,1.031807601403741,1.0642614312054124,1.0776963215220174
2018-01-10,1.013673610655376,1.028746783556409,1.0574688811229838,1.0728786764805727
2018-01-11,1.020850981181601,1.0359120511401654,1.0660697501107024,1.0828140023328283
2018-01-12,1.024137371010883,1.0390283375875784,1.0726091651273604,1.08970220268444
2018-01-16,1.022747710319629,1.0385851298594075,1.071229311345083,1.0853914408374408
2018-01-17,1.0291234330487935,1.0453987927653583,1.0796380703492021,1.0941801705773195
2018-01-18,1.0283316335841939,1.0444505786269713,1.078649424583387,1.0928741508927002
2018-01-19,1.0357013137273052,1.0545743392777063,1.0903416881377852,1.104996648087469
2018-01-22,1.040885387712789,1.0622371804706445,1.1009938019604755,1.1179052497020339
2018-01-23,1.0384072687250907,1.0596257100195072,1.1004788450805665,1.1200984804901273
2018-01-24,1.0437903023237556,1.066529134054444,1.107584434642074,1.1244780151536538
2018-01-25,1.0481335770943332,1.0722601813964117,1.114303887433009,1.1288508251829006
2018-01-26,1.0498626025065916,1.0734879723902933,1.1175415974063354,1.133569050920477
2018-01-29,1.0468886155724588,1.067638892210291,1.1091272570616635,1.1221227091376682
2018-01-30,1.0474297779729802,1.0679425269397362,1.1101160952457014,1.1193973123699694
2018-01-31,1.0512524845498685,1.0718401001148339,1.1153536985268617,1.1220434514275794
2018-02-01,1.0440168569084978,1.0644627719941862,1.108467756493872,1.1165927458397769
2018-02-02,1.0364211142724291,1.0567182796752554,1.0952476775288373,1.0943634310866472
2018-02-05,1.018917762463014,1.0388721510526804,1.0681538239776516,1.0576155556664617
2018-02-06,1.0210114581192842,1.0410068439373044,1.0743421277453677,1.0686239888792823
2018-02-07,1.022457411030111,1.0424811140872783,1.0758177232336954,1.067117229317915
2018-02-08,1.0056911165396938,1.0253864811885007,1.0533602128343247,1.0450682512554827
2018-02-09,1.008182402093544,1.0279265509482487,1.0580812989975734,1.0524333627414497
2018-02-12,1.0149467667779595,1.0348233889460146,1.0678377298005157,1.064833155754227
2018-02-13,1.0199649460246982,1.03993984207485,1.0725098344998265,1.0700961736109804
2018-02-14,1.0313956020167272,1.0515943498950446,1.0872213961715935,1.0869871670206206
2018-02-15,1.0359910645492578,1.0562798091580226,1.0931681185306592,1.0980220604831474
2018-02-16,1.0334059850687698,1.0536441050217702,1.092524152040735,1.0970037271173365
2018-02-20,1.0307235586811991,1.0509091506538928,1.0901914950584233,1.0944254678124161
2018-02-21,1.0337446912438144,1.0539894482534304,1.0919121315281703,1.092429304241713
2018-02-22,1.034103549228454,1.0543553317166714,1.0923289133387228,1.0882838528483143
2018-02-23,1.0375449189136434,1.0578640942862214,1.0981035364383829,1.0992980376357735
2018-02-26,1.0481809600778906,1.0687084306935917,1.110489165752861,1.1127445879181737
2018-02-27,1.0452295634644382,1.0656992401947991,1.1042257828839617,1.1036053121608012
2018-02-28,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-01,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-02,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-05,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-06,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-07,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-08,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-09,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-12,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
2018-03-13,1.051955971438222,1.0712500503688906,1.1067298237162395,1.1014701646801024
