Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2008-07-08,,-0.04999999999990252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999346438,,0.0499999999936077,,,,,,,,,,,,,,,,,,,0.04999999999962286,,,,,,,,,,,,,0.04999999999845374,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999262836,,,,,,,,,,,,0.04999999999987394,,,-0.04999999999790335,,0.04999999999973759,,,,,,,,,,,,,,,,,,,,,,,,0.02597751568700481,,,,,,,,,,,,,,0.04999999999947103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999932108,,,,,,,,,0.04999999998092112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999995328274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999978895,,0.04999999999947805,,,,,,,,-0.04999999995399948,,,,,,,,0.019808217641789867,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999830384,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999995779,,,,,,,,,,,,,,,,,,0.049999999999265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-09,,-0.04999999999970141,,,,,,,,,,,,,,,,,,,-0.049999999871708174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999894415,,0.0499999999961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999012219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999808662,,,,,,,,,,,,0.04999999999966473,,,,,0.049999999999400385,,0.049999999987381125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999995781033,,,,,,,0.028905369772885228,,,,,,,,,,,,,,,-0.049999999999240465,,,,,,,,,0.049999999960949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999950123095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021094630122619824,,,,,,,,,,-0.049999999999134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998825095,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999998994,,,,,,,,,,,,,,,,,,0.0499999999982601,,,0.04999999955241198,,0.04999999999537075,,,,,,,,,,,,,,,,,,,,,,,
2008-07-10,,-0.04999999999970141,,,,,,,,,,,,,,,,,,,-0.049999999871708174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999894415,,0.0499999999961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999012219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999808662,,,,,,,,,,,,0.04999999999966473,,,,,0.049999999999400385,,0.049999999987381125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999995781033,,,,,,,0.028905369772885228,,,,,,,,,,,,,,,-0.049999999999240465,,,,,,,,,0.049999999960949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999950123095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021094630122619824,,,,,,,,,,-0.049999999999134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998825095,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999998994,,,,,,,,,,,,,,,,,,0.0499999999982601,,,0.04999999955241198,,0.04999999999537075,,,,,,,,,,,,,,,,,,,,,,,
2008-07-11,,-0.04999999999970141,,,,,,,,,,,,,,,,,,,-0.049999999871708174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999894415,,0.0499999999961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999012219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999808662,,,,,,,,,,,,0.04999999999966473,,,,,0.049999999999400385,,0.049999999987381125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999995781033,,,,,,,0.028905369772885228,,,,,,,,,,,,,,,-0.049999999999240465,,,,,,,,,0.049999999960949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999950123095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021094630122619824,,,,,,,,,,-0.049999999999134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998825095,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999998994,,,,,,,,,,,,,,,,,,0.0499999999982601,,,0.04999999955241198,,0.04999999999537075,,,,,,,,,,,,,,,,,,,,,,,
2008-07-14,,-0.04999999999970141,,,,,,,,,,,,,,,,,,,-0.049999999871708174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999894415,,0.0499999999961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999012219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999808662,,,,,,,,,,,,0.04999999999966473,,,,,0.049999999999400385,,0.049999999987381125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999995781033,,,,,,,0.028905369772885228,,,,,,,,,,,,,,,-0.049999999999240465,,,,,,,,,0.049999999960949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999950123095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021094630122619824,,,,,,,,,,-0.049999999999134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998825095,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999998994,,,,,,,,,,,,,,,,,,0.0499999999982601,,,0.04999999955241198,,0.04999999999537075,,,,,,,,,,,,,,,,,,,,,,,
2008-07-15,,-0.04999999999970141,,,,,,,,,,,,,,,,,,,-0.049999999871708174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999894415,,0.0499999999961512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999012219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999808662,,,,,,,,,,,,0.04999999999966473,,,,,0.049999999999400385,,0.049999999987381125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999995781033,,,,,,,0.028905369772885228,,,,,,,,,,,,,,,-0.049999999999240465,,,,,,,,,0.049999999960949844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999950123095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021094630122619824,,,,,,,,,,-0.049999999999134945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999998825095,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0499999999998994,,,,,,,,,,,,,,,,,,0.0499999999982601,,,0.04999999955241198,,0.04999999999537075,,,,,,,,,,,,,,,,,,,,,,,
2008-07-16,,-0.049999999999479613,,,,,,,,,,,,,,,,,,,-0.04999999993565772,,,,,,,,,,,,,,,0.049999999994471425,,,,,,,,,,,,,,,,0.04999999999880665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999039645,,,,,,,,,,,,,,,,,,,,,0.04999999999790688,,,,,,,,,,,,,0.04999999999515443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999989806,,,,,,,,,,,,0.04999999999958535,,,,,0.049999999999295844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998924426,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999673494,,,,,,,,,,,,,,,,-0.04999999998309563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999993152114,,,,,,,,,,-0.049999999999444045,,,0.04999999990968537,,,,,0.04999999958829818,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999377875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999937786,,,,,,,,,,,,,,,,,,0.049999999995153734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-17,,-0.049999999999479613,,,,,,,,,,,,,,,,,,,-0.04999999993565772,,,,,,,,,,,,,,,0.049999999994471425,,,,,,,,,,,,,,,,0.04999999999880665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999039645,,,,,,,,,,,,,,,,,,,,,0.04999999999790688,,,,,,,,,,,,,0.04999999999515443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999989806,,,,,,,,,,,,0.04999999999958535,,,,,0.049999999999295844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998924426,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999673494,,,,,,,,,,,,,,,,-0.04999999998309563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999993152114,,,,,,,,,,-0.049999999999444045,,,0.04999999990968537,,,,,0.04999999958829818,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999377875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999937786,,,,,,,,,,,,,,,,,,0.049999999995153734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-18,,-0.049999999999479613,,,,,,,,,,,,,,,,,,,-0.04999999993565772,,,,,,,,,,,,,,,0.049999999994471425,,,,,,,,,,,,,,,,0.04999999999880665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999039645,,,,,,,,,,,,,,,,,,,,,0.04999999999790688,,,,,,,,,,,,,0.04999999999515443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999989806,,,,,,,,,,,,0.04999999999958535,,,,,0.049999999999295844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998924426,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999673494,,,,,,,,,,,,,,,,-0.04999999998309563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999993152114,,,,,,,,,,-0.049999999999444045,,,0.04999999990968537,,,,,0.04999999958829818,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999377875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999937786,,,,,,,,,,,,,,,,,,0.049999999995153734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-21,,-0.049999999999479613,,,,,,,,,,,,,,,,,,,-0.04999999993565772,,,,,,,,,,,,,,,0.049999999994471425,,,,,,,,,,,,,,,,0.04999999999880665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999039645,,,,,,,,,,,,,,,,,,,,,0.04999999999790688,,,,,,,,,,,,,0.04999999999515443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999989806,,,,,,,,,,,,0.04999999999958535,,,,,0.049999999999295844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998924426,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999673494,,,,,,,,,,,,,,,,-0.04999999998309563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999993152114,,,,,,,,,,-0.049999999999444045,,,0.04999999990968537,,,,,0.04999999958829818,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999377875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999937786,,,,,,,,,,,,,,,,,,0.049999999995153734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-22,,-0.049999999999479613,,,,,,,,,,,,,,,,,,,-0.04999999993565772,,,,,,,,,,,,,,,0.049999999994471425,,,,,,,,,,,,,,,,0.04999999999880665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999039645,,,,,,,,,,,,,,,,,,,,,0.04999999999790688,,,,,,,,,,,,,0.04999999999515443,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999989806,,,,,,,,,,,,0.04999999999958535,,,,,0.049999999999295844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999998924426,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999673494,,,,,,,,,,,,,,,,-0.04999999998309563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999993152114,,,,,,,,,,-0.049999999999444045,,,0.04999999990968537,,,,,0.04999999958829818,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999377875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999937786,,,,,,,,,,,,,,,,,,0.049999999995153734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-23,0.015550929704047567,,,,,,,,,,,,0.012497341341009568,,,,,,,,,,,,,,0.015147827674601638,,,,,,,,,0.04999999999816461,,,,,,0.029978144383474653,,0.024372224675789946,,,,,,,,0.029530041447441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013391183809854488,,,,,,,,,,,,,,,,0.049792608191166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999977579215,,,,,,,,,0.030920156894530933,,,,0.04212421301865256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01442429197522095,,,,,,,,,,,,0.03140076123589109,,,,,,,,,,,-0.04999999999755503,,,0.049999999997865086,-0.027889457126929244,,,,,,,,,,,,,,,,,,,,,-0.02114809073826532,,,,,,-0.01632176223961944,,,,,,,,0.03852926140137481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016217705743955552,,,,,,,0.03245959507860245,,,,,,,,,,,,,,-0.02714306253623417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04608941886521361,,,,,,,,,,,,,,,,,,0.049999999974410805,,,,,,,,,,,,,0.049999999999134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999906003,,,-0.029723244506417827,,,,,0.012602009901771669,,,,,,,0.021948810614406747,,,,,,,0.013001213340262613,,,,,,,,,,,,,,
2008-07-24,0.015550929704047567,,,,,,,,,,,,0.012497341341009568,,,,,,,,,,,,,,0.015147827674601638,,,,,,,,,0.04999999999816461,,,,,,0.029978144383474653,,0.024372224675789946,,,,,,,,0.029530041447441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013391183809854488,,,,,,,,,,,,,,,,0.049792608191166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999977579215,,,,,,,,,0.030920156894530933,,,,0.04212421301865256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01442429197522095,,,,,,,,,,,,0.03140076123589109,,,,,,,,,,,-0.04999999999755503,,,0.049999999997865086,-0.027889457126929244,,,,,,,,,,,,,,,,,,,,,-0.02114809073826532,,,,,,-0.01632176223961944,,,,,,,,0.03852926140137481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016217705743955552,,,,,,,0.03245959507860245,,,,,,,,,,,,,,-0.02714306253623417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04608941886521361,,,,,,,,,,,,,,,,,,0.049999999974410805,,,,,,,,,,,,,0.049999999999134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999906003,,,-0.029723244506417827,,,,,0.012602009901771669,,,,,,,0.021948810614406747,,,,,,,0.013001213340262613,,,,,,,,,,,,,,
2008-07-25,0.015550929704047567,,,,,,,,,,,,0.012497341341009568,,,,,,,,,,,,,,0.015147827674601638,,,,,,,,,0.04999999999816461,,,,,,0.029978144383474653,,0.024372224675789946,,,,,,,,0.029530041447441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013391183809854488,,,,,,,,,,,,,,,,0.049792608191166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999977579215,,,,,,,,,0.030920156894530933,,,,0.04212421301865256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01442429197522095,,,,,,,,,,,,0.03140076123589109,,,,,,,,,,,-0.04999999999755503,,,0.049999999997865086,-0.027889457126929244,,,,,,,,,,,,,,,,,,,,,-0.02114809073826532,,,,,,-0.01632176223961944,,,,,,,,0.03852926140137481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016217705743955552,,,,,,,0.03245959507860245,,,,,,,,,,,,,,-0.02714306253623417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04608941886521361,,,,,,,,,,,,,,,,,,0.049999999974410805,,,,,,,,,,,,,0.049999999999134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999906003,,,-0.029723244506417827,,,,,0.012602009901771669,,,,,,,0.021948810614406747,,,,,,,0.013001213340262613,,,,,,,,,,,,,,
2008-07-28,0.015550929704047567,,,,,,,,,,,,0.012497341341009568,,,,,,,,,,,,,,0.015147827674601638,,,,,,,,,0.04999999999816461,,,,,,0.029978144383474653,,0.024372224675789946,,,,,,,,0.029530041447441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013391183809854488,,,,,,,,,,,,,,,,0.049792608191166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999977579215,,,,,,,,,0.030920156894530933,,,,0.04212421301865256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01442429197522095,,,,,,,,,,,,0.03140076123589109,,,,,,,,,,,-0.04999999999755503,,,0.049999999997865086,-0.027889457126929244,,,,,,,,,,,,,,,,,,,,,-0.02114809073826532,,,,,,-0.01632176223961944,,,,,,,,0.03852926140137481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016217705743955552,,,,,,,0.03245959507860245,,,,,,,,,,,,,,-0.02714306253623417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04608941886521361,,,,,,,,,,,,,,,,,,0.049999999974410805,,,,,,,,,,,,,0.049999999999134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999906003,,,-0.029723244506417827,,,,,0.012602009901771669,,,,,,,0.021948810614406747,,,,,,,0.013001213340262613,,,,,,,,,,,,,,
2008-07-29,0.015550929704047567,,,,,,,,,,,,0.012497341341009568,,,,,,,,,,,,,,0.015147827674601638,,,,,,,,,0.04999999999816461,,,,,,0.029978144383474653,,0.024372224675789946,,,,,,,,0.029530041447441296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013391183809854488,,,,,,,,,,,,,,,,0.049792608191166994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999977579215,,,,,,,,,0.030920156894530933,,,,0.04212421301865256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01442429197522095,,,,,,,,,,,,0.03140076123589109,,,,,,,,,,,-0.04999999999755503,,,0.049999999997865086,-0.027889457126929244,,,,,,,,,,,,,,,,,,,,,-0.02114809073826532,,,,,,-0.01632176223961944,,,,,,,,0.03852926140137481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016217705743955552,,,,,,,0.03245959507860245,,,,,,,,,,,,,,-0.02714306253623417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04608941886521361,,,,,,,,,,,,,,,,,,0.049999999974410805,,,,,,,,,,,,,0.049999999999134924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999906003,,,-0.029723244506417827,,,,,0.012602009901771669,,,,,,,0.021948810614406747,,,,,,,0.013001213340262613,,,,,,,,,,,,,,
2008-07-30,,,0.04999999998947509,,,,,,,,,,,,,,,,,,-0.049999999994103574,,,,,,,,,,0.049999999996462846,,,,,0.04999999999903394,,,,,,,,0.04999999999685737,,,,,,,,0.04999999999798717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999956838806,,,,,,,,,,,,,,0.04999999999532421,,,,,,,,,,,,,,,,,,,0.04999999999273035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999140295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999960643048,,,,,,,,,,,,,,,,,,-0.04999999999424116,,,,,,,,,,,,,,,0.0499999993353069,,,,,,-0.04999999999835636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999068903,,,,0.049999999995687675,,,,,,-0.049999999999046606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999619307,,,,,,,,0.04999999999646049,,,,,,,,,,,,,,0.04999999996790843,,,,,,,,,,,,,,
