Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APTV,ARNC,ATVI,AVGO,AVY,AWK,AYI,AZO,BA,BAC,BBT,BBY,BDX,BEN,BHGE,BIIB,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,DAL,DE,DFS,DG,DGX,DHI,DHR,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DVA,DVN,DWDP,DXC,EA,EBAY,EFX,EIX,EL,EMN,EOG,EQIX,EQT,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FE,FFIV,FIS,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,GE,GGP,GILD,GLW,GM,GOOG,GOOGL,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HST,HSY,HUM,ICE,IDXX,ILMN,INCY,INFO,INTC,INTU,IP,IPGP,IQV,IR,IRM,ISRG,IT,IVZ,JBHT,JCI,JEC,JNPR,JWN,KEY,KIM,KLAC,KMB,KMI,KMX,KORS,KR,KSS,KSU,LB,LEG,LEN,LKQ,LLL,LLY,LMT,LNC,LOW,LRCX,LUK,LUV,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCK,MCO,MET,MGM,MHK,MKC,MLM,MMC,MNST,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NKE,NKTR,NOC,NOV,NRG,NSC,NTAP,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PBCT,PCG,PEG,PFE,PFG,PGR,PHM,PKG,PKI,PLD,PM,PNC,PNR,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROST,RRC,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLG,SPG,SPGI,SRCL,STI,STT,STX,STZ,SWK,SWKS,SYF,SYMC,SYY,T,TAP,TDG,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UHS,ULTA,UNH,URI,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XLNX,XOM,XRX,XYL,YUM,ZBH,ZION
2007-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-02,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-03,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-04,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-07,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-08,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
2008-01-09,,-0.04999999996862398,,,,,,,,,0.04999999999384347,,0.04999999999751221,,,,,,,,-0.0499999999989223,,,,-0.04999999999972052,-0.04999999999955483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999825066,,,,,,,0.049999999948829435,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999992630474,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995063195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999976686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999787874,,,,,0.04999999999854875,,,-0.049999999999222375,,,,,,,,,,,0.049999999999557176,,,,,,,,,,,,,,-0.04999999999426205,,,,,,,,,,,,0.049999999949981576,,,,,,,-0.049999999999195494,,,,,,,,,,,,,,,,,,,,0.04999999999972232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999753403,,,,,,,,,,,,,,,,,,,,,,,
