Date,0.0,0.2,0.4,0.6000000000000001,0.8,1.0
2017-12-26,,,,,,
2017-12-27,,,,,,
2017-12-28,,,,,,
2017-12-29,,,,,,
2018-01-02,,,,,,
2018-01-03,1.0207825589976551,1.0212818961125898,1.0005307496675226,1.0025330559835155,1.004402421527341,1.0059772651929049
2018-01-04,1.0282597113469503,1.0302263444259248,1.0009572104176732,1.0019517249058152,1.0027238355157775,0.9997484876619701
2018-01-05,1.0287703116897027,1.0313533520993108,1.000571954979597,1.0005393332584775,1.0008803027613073,0.9983857699604205
2018-01-08,1.0361209520571952,1.0397415810937773,1.001046611905896,1.0021639343767035,1.004669950533477,1.0038785339739773
2018-01-09,1.0289549664263131,1.0390493235559264,1.0025658773024242,1.00357697636171,1.0041825982964359,1.0005874256915832
2018-01-10,1.0386036126736764,1.0490061009455847,1.0123048890842017,1.0125633300946717,1.009481850275284,1.005061868557252
2018-01-11,1.0366206165465122,1.0478819435507216,1.012864808983846,1.0167772657016347,1.0151551942512587,1.0130177887919418
2018-01-12,1.0352276423509956,1.0475307137014045,1.0130882180490057,1.0199934053118966,1.0186588357566848,1.01807618352613
2018-01-16,1.0430778238460545,1.0526869605518485,1.0152214280773055,1.0178266084564205,1.011800352017998,1.0041928930578141
2018-01-17,1.0528079447663974,,1.0272112601050247,1.0290249534120643,1.0186235800930812,1.0085274864916143
2018-01-18,1.0521088973721153,,1.0265308513445197,1.0269470911550247,1.0177885774683189,1.008355355688769
2018-01-19,1.0460155402135622,,1.0224550245424253,1.0252820945603158,1.0237366397757588,1.015763585861578
2018-01-22,1.0442961602313672,,1.0231459270597874,1.026272417545958,1.0260038032227135,1.0203231503504895
2018-01-23,1.0458327527387867,,1.0266858261389158,1.0310875760724387,1.0326103384513599,1.025310445958519
2018-01-24,1.0548251932772226,1.062570272836381,1.0367160866623946,1.041373580019669,1.0382230067535794,1.0296555317085032
2018-01-25,1.056242932030046,1.0658491110225377,1.0409460530317465,1.0468356816174855,1.0453774292082,1.0319246440095864
2018-01-26,1.058153099456458,1.0685797618993167,1.0443451022751702,1.051439718837956,1.0511771372326975,1.0406634202338922
2018-01-29,1.0580937035904525,1.0674340237519975,1.042298231861944,1.0486492974444173,1.0483750285184605,1.0329577653040747
2018-01-30,1.0556029612665911,1.0628379498422882,1.035571384968406,1.0425473381194414,1.0410222187153089,1.023058980960238
2018-01-31,1.0662254291366409,1.074673311793263,1.0469825325374416,1.0529878084566495,1.0470983973709163,1.0257253356897111
2018-02-01,1.0699248473803402,1.076219448102511,1.048633075300149,1.0529477104385674,1.0445049958825652,1.022449947820567
2018-02-02,1.0702354057221397,1.0710564849449133,1.038756655383995,1.0407256758922319,1.0339478994227376,1.006621581438447
2018-02-05,1.0641479562877247,1.0568026897925231,1.0145952662929314,1.0139697623645496,1.0037214182969976,0.9752320927543654
2018-02-06,1.0595345334835264,1.0564664462665876,1.0190346570584452,1.0181734143091408,1.0143912461770777,0.9810170807274206
2018-02-07,1.0660124304883318,1.0622889663151411,1.0242502748162279,1.0245278069256516,1.0191799820213046,0.9861272480293802
2018-02-08,1.060359495744434,1.049748666930839,1.0052576223471283,0.9990242650257359,0.9895401109292913,0.9514461600590268
2018-02-09,1.057351499023528,1.0487077866408883,1.0073994149313785,1.003522392007006,0.9954905986155996,0.958346687050233
2018-02-12,1.0601772081945735,1.0556544064354225,1.014892692046676,1.0104921203193922,1.0065035767196537,0.972827525705041
2018-02-13,1.0645082484867947,1.0530168724022537,1.0129121720781422,1.0094138670308286,1.0058313176384648,0.977075403782495
2018-02-14,1.0757318050272069,,1.0275253351305054,1.0268711376145174,1.0257633769399497,1.0052510319707717
2018-02-15,1.0812555792350327,,1.039399989064843,1.040862493036144,1.0385979823690215,1.0191571116683895
2018-02-16,1.0779132402664016,,1.0339043848288012,1.0372123088865137,1.0336677384803874,1.0104420195578516
2018-02-20,1.0843799791301727,,1.036781632007109,1.0381542410234812,1.0329076090869735,1.0101492099334666
2018-02-21,1.0964109131556414,1.067002958959285,1.0508431975168182,1.0490567039412462,1.040644246131666,1.0081253281382982
2018-02-22,1.0927203790544022,1.062297223399913,1.0460527748747646,1.0449734551005099,1.038490619797792,1.0065991935793424
2018-02-23,1.092245310924928,1.0638766250827087,1.049408282139879,1.052273077570836,1.0494654200108968,1.0233182751843928
2018-02-26,1.0915813483628536,1.065358019849258,1.053545912910382,1.0564565231417729,1.0555571711828526,1.032415988420561
2018-02-27,1.0906223150007106,1.062172795431617,1.0477525892440775,1.0478161470749572,1.0456193053908078,1.0212820781300758
2018-02-28,1.1041412228746614,,1.05620500584373,1.0528847243296944,1.0460331492897625,1.0170685180439825
2018-03-01,1.1013932063413903,,1.0525357388954322,1.0470964787401036,1.0351330756741788,1.0042885322913828
2018-03-02,1.1103673448459899,,1.0602161055018973,1.053292001098147,1.0542011430657983,1.0269941341590725
2018-03-05,1.1106313089917423,,1.067127883616244,1.0637355104823354,1.067519061554178,1.042548356652473
2018-03-06,1.1164045842690038,,1.0744492773576977,1.0707518633380857,1.0787336801566005,1.0499948451460377
2018-03-07,1.142820730153187,1.0716808695391162,1.0841876480733263,1.0805582259377853,1.096638225014908,1.0662104691149623
2018-03-08,1.1454957757802646,1.0781096460101383,1.0896646256282256,1.0869796052844098,1.1045168425520684,1.0758573326929273
2018-03-09,1.1499122575722573,1.0813395509632977,1.097874220926561,1.0973132065079227,1.117100876078702,1.0905290239655667
2018-03-12,1.147752110798467,1.079861532610619,1.0944397386503337,1.0931786517402018,1.1190329393089808,1.0916259476743306
2018-03-13,1.1450946390706735,1.0772857039612262,1.0887352123558864,1.0875965191511316,1.11017085575812,1.083186011505486
2018-03-14,1.1512714416723142,1.0818430767679357,1.0915963837139262,1.090091862500837,1.1143424122587557,1.0844574727973557
2018-03-15,1.151593118032015,1.081309434063402,1.0877448127391023,1.087224859221075,1.1085010878600798,1.0788005964778526
2018-03-16,1.151400763580796,1.0800311127098343,1.0874884555979358,1.089281658317287,1.1155483509956756,1.0854851827246172
2018-03-19,1.156306049643853,1.0807106853557698,1.0865744185429205,1.0840976821410717,1.1061438802692412,1.0714316501093588
2018-03-20,1.163506979362361,1.0876500885271418,1.0923847016347417,1.0876824081211776,1.1120231486240968,1.0776304306278428
2018-03-21,1.1628252518572901,1.0869764123338015,1.0909461560326839,1.0832983612162579,1.1056607785180772,1.0737879003593163
2018-03-22,1.1605794027002878,1.0826352922888762,1.0819338129019371,1.069372328870552,1.0839148388001691,1.0475052933809368
2018-03-23,1.1476538308212867,1.0696375523074348,1.0661635571520551,1.0508382045757139,1.0556560386979872,1.018947272878629
2018-03-24,0.9686876943872473,0.9278786670727085,0.9284274967497492,0.9334153994847152,0.9850687709967691,0.9548633943434282
2018-03-25,0.9685286028646203,0.9279736230931608,0.9286541677843235,0.933867802462444,0.9860062954642161,0.9558725168820706
2018-03-26,0.9829887090830577,0.9375891804933412,0.9438902570904393,0.950341659989638,1.0050882065236975,0.9774939214439231
2018-03-27,0.9818655050757022,0.9370081041427263,0.9434151578126347,0.9501809821740814,1.0054531792262589,0.9781915489137492
2018-03-28,0.9826092371802717,0.9375005960398525,0.9438774095484778,0.9506538689178354,1.0061456572428387,0.9798887424760172
2018-03-29,0.9832419117940929,0.9383804724292224,0.9447555773127014,0.9518411820580449,1.0075731095124252,0.9818792593230612
