,ticker,date_,category,value,instrument_id,data_vendor_id
0,FLOT,2011-06-17,Open,50.07,49,2
1,FLOT,2011-06-20,Open,50.669998,49,2
2,FLOT,2011-06-21,Open,50.09,49,2
3,FLOT,2011-06-22,Open,50.099998,49,2
4,FLOT,2011-06-23,Open,50.099998,49,2
5,FLOT,2011-06-24,Open,50.119999,49,2
6,FLOT,2011-06-27,Open,50.130001,49,2
7,FLOT,2011-06-28,Open,50.130001,49,2
8,FLOT,2011-06-29,Open,50.110001000000004,49,2
9,FLOT,2011-06-30,Open,50.099998,49,2
10,FLOT,2011-07-01,Open,50.119999,49,2
11,FLOT,2011-07-05,Open,50.150002,49,2
12,FLOT,2011-07-06,Open,50.16,49,2
13,FLOT,2011-07-07,Open,50.150002,49,2
14,FLOT,2011-07-08,Open,50.169998,49,2
15,FLOT,2011-07-11,Open,50.16,49,2
16,FLOT,2011-07-12,Open,50.150002,49,2
17,FLOT,2011-07-13,Open,50.16,49,2
18,FLOT,2011-07-14,Open,50.16,49,2
19,FLOT,2011-07-15,Open,50.16,49,2
20,FLOT,2011-07-18,Open,50.16,49,2
21,FLOT,2011-07-19,Open,50.16,49,2
22,FLOT,2011-07-20,Open,50.049999,49,2
23,FLOT,2011-07-21,Open,50.110001000000004,49,2
24,FLOT,2011-07-22,Open,50.110001000000004,49,2
25,FLOT,2011-07-25,Open,50.099998,49,2
26,FLOT,2011-07-26,Open,50.09,49,2
27,FLOT,2011-07-27,Open,50.099998,49,2
28,FLOT,2011-07-28,Open,50.099998,49,2
29,FLOT,2011-07-29,Open,50.09,49,2
30,FLOT,2011-08-01,Open,50.09,49,2
31,FLOT,2011-08-02,Open,50.09,49,2
32,FLOT,2011-08-03,Open,51.02,49,2
33,FLOT,2011-08-04,Open,49.810001,49,2
34,FLOT,2011-08-05,Open,49.900002,49,2
35,FLOT,2011-08-08,Open,49.959998999999996,49,2
36,FLOT,2011-08-09,Open,49.869999,49,2
37,FLOT,2011-08-10,Open,50.049999,49,2
38,FLOT,2011-08-11,Open,49.830002,49,2
39,FLOT,2011-08-12,Open,49.98,49,2
40,FLOT,2011-08-15,Open,49.900002,49,2
41,FLOT,2011-08-16,Open,49.880001,49,2
42,FLOT,2011-08-17,Open,50.0,49,2
43,FLOT,2011-08-18,Open,49.889998999999996,49,2
44,FLOT,2011-08-19,Open,49.400002,49,2
