,ticker,date_,category,value,instrument_id,data_vendor_id
0,MTB,2018-07-02,Open,169.369995,314,2
1,MTB,2018-07-02,High,170.550003,314,2
2,MTB,2018-07-02,Low,168.945007,314,2
3,MTB,2018-07-02,Close,170.08999599999999,314,2
4,MTB,2018-07-02,Adj Close,170.08999599999999,314,2
5,MTB,2018-07-02,Volume,732570.0,314,2
