,ticker,date_,category,value,instrument_id,data_vendor_id
0,MUB,2008-04-22,Open,101.690002,30,2
1,MUB,2008-04-23,Open,101.650002,30,2
2,MUB,2008-04-24,Open,101.470001,30,2
3,MUB,2008-04-25,Open,100.989998,30,2
4,MUB,2008-04-28,Open,100.860001,30,2
5,MUB,2008-04-29,Open,100.949997,30,2
6,MUB,2008-04-30,Open,101.160004,30,2
7,MUB,2008-05-01,Open,101.099998,30,2
8,MUB,2008-05-02,Open,100.809998,30,2
9,MUB,2008-05-05,Open,100.599998,30,2
10,MUB,2008-05-06,Open,101.050003,30,2
11,MUB,2008-05-07,Open,100.779999,30,2
12,MUB,2008-05-08,Open,100.790001,30,2
13,MUB,2008-05-09,Open,101.190002,30,2
14,MUB,2008-05-12,Open,101.400002,30,2
15,MUB,2008-05-13,Open,101.32,30,2
16,MUB,2008-05-14,Open,101.25,30,2
17,MUB,2008-05-15,Open,101.230003,30,2
18,MUB,2008-05-16,Open,101.470001,30,2
19,MUB,2008-05-19,Open,101.75,30,2
20,MUB,2008-05-20,Open,101.769997,30,2
21,MUB,2008-05-21,Open,102.760002,30,2
22,MUB,2008-05-22,Open,102.0,30,2
23,MUB,2008-05-23,Open,102.0,30,2
24,MUB,2008-05-27,Open,101.82,30,2
25,MUB,2008-05-28,Open,102.480003,30,2
26,MUB,2008-05-29,Open,101.349998,30,2
27,MUB,2008-05-30,Open,101.25,30,2
28,MUB,2008-06-02,Open,101.379997,30,2
29,MUB,2008-06-03,Open,101.260002,30,2
30,MUB,2008-06-04,Open,101.550003,30,2
31,MUB,2008-06-05,Open,101.290001,30,2
32,MUB,2008-06-06,Open,101.239998,30,2
33,MUB,2008-06-09,Open,101.110001,30,2
34,MUB,2008-06-10,Open,101.150002,30,2
35,MUB,2008-06-11,Open,101.190002,30,2
36,MUB,2008-06-12,Open,100.720001,30,2
37,MUB,2008-06-13,Open,99.959999,30,2
38,MUB,2008-06-16,Open,100.230003,30,2
39,MUB,2008-06-17,Open,100.239998,30,2
40,MUB,2008-06-18,Open,99.800003,30,2
41,MUB,2008-06-19,Open,99.790001,30,2
42,MUB,2008-06-20,Open,99.019997,30,2
43,MUB,2008-06-23,Open,98.730003,30,2
44,MUB,2008-06-24,Open,98.389999,30,2
45,MUB,2008-06-25,Open,98.440002,30,2
46,MUB,2008-06-26,Open,98.260002,30,2
47,MUB,2008-06-27,Open,98.709999,30,2
48,MUB,2008-06-30,Open,99.18,30,2
49,MUB,2008-07-01,Open,99.339996,30,2
50,MUB,2008-07-02,Open,99.25,30,2
51,MUB,2008-07-03,Open,99.690002,30,2
52,MUB,2008-07-07,Open,100.190002,30,2
53,MUB,2008-07-08,Open,99.860001,30,2
54,MUB,2008-07-09,Open,100.360001,30,2
55,MUB,2008-07-10,Open,100.779999,30,2
56,MUB,2008-07-11,Open,100.860001,30,2
57,MUB,2008-07-14,Open,99.989998,30,2
58,MUB,2008-07-15,Open,100.309998,30,2
59,MUB,2008-07-16,Open,100.980003,30,2
60,MUB,2008-07-17,Open,100.57,30,2
61,MUB,2008-07-18,Open,99.610001,30,2
62,MUB,2008-07-21,Open,99.379997,30,2
63,MUB,2008-07-22,Open,99.949997,30,2
64,MUB,2008-07-23,Open,99.510002,30,2
65,MUB,2008-07-24,Open,99.5,30,2
66,MUB,2008-07-25,Open,99.110001,30,2
67,MUB,2008-07-28,Open,99.699997,30,2
68,MUB,2008-07-29,Open,99.459999,30,2
69,MUB,2008-07-30,Open,99.279999,30,2
70,MUB,2008-07-31,Open,99.779999,30,2
71,MUB,2008-08-01,Open,99.529999,30,2
72,MUB,2008-08-04,Open,99.480003,30,2
73,MUB,2008-08-05,Open,99.68,30,2
74,MUB,2008-08-06,Open,99.339996,30,2
75,MUB,2008-08-07,Open,99.25,30,2
76,MUB,2008-08-08,Open,99.620003,30,2
77,MUB,2008-08-11,Open,99.559998,30,2
78,MUB,2008-08-12,Open,100.07,30,2
79,MUB,2008-08-13,Open,100.300003,30,2
80,MUB,2008-08-14,Open,100.57,30,2
81,MUB,2008-08-15,Open,100.730003,30,2
82,MUB,2008-08-18,Open,100.870003,30,2
83,MUB,2008-08-19,Open,100.760002,30,2
84,MUB,2008-08-20,Open,100.940002,30,2
85,MUB,2008-08-21,Open,100.949997,30,2
86,MUB,2008-08-22,Open,100.769997,30,2
87,MUB,2008-08-25,Open,100.91999799999999,30,2
88,MUB,2008-08-26,Open,100.610001,30,2
89,MUB,2008-08-27,Open,101.099998,30,2
90,MUB,2008-08-28,Open,100.75,30,2
91,MUB,2008-08-29,Open,100.57,30,2
92,MUB,2008-09-02,Open,100.410004,30,2
93,MUB,2008-09-03,Open,100.300003,30,2
94,MUB,2008-09-04,Open,100.949997,30,2
95,MUB,2008-09-05,Open,100.980003,30,2
96,MUB,2008-09-08,Open,101.379997,30,2
97,MUB,2008-09-09,Open,101.550003,30,2
98,MUB,2008-09-10,Open,101.040001,30,2
99,MUB,2008-09-11,Open,101.230003,30,2
100,MUB,2008-09-12,Open,101.489998,30,2
101,MUB,2008-09-15,Open,101.43,30,2
102,MUB,2008-09-16,Open,100.260002,30,2
103,MUB,2008-09-17,Open,99.360001,30,2
104,MUB,2008-09-18,Open,103.309998,30,2
105,MUB,2008-09-19,Open,98.730003,30,2
106,MUB,2008-09-22,Open,96.879997,30,2
107,MUB,2008-09-23,Open,95.309998,30,2
108,MUB,2008-09-24,Open,97.800003,30,2
109,MUB,2008-09-25,Open,97.18,30,2
110,MUB,2008-09-26,Open,97.769997,30,2
111,MUB,2008-09-29,Open,100.989998,30,2
112,MUB,2008-09-30,Open,97.41999799999999,30,2
113,MUB,2008-10-01,Open,96.5,30,2
114,MUB,2008-10-02,Open,98.739998,30,2
115,MUB,2008-10-03,Open,97.809998,30,2
116,MUB,2008-10-06,Open,99.980003,30,2
117,MUB,2008-10-07,Open,100.32,30,2
118,MUB,2008-10-08,Open,94.68,30,2
119,MUB,2008-10-09,Open,93.589996,30,2
120,MUB,2008-10-10,Open,89.07,30,2
121,MUB,2008-10-13,Open,92.0,30,2
122,MUB,2008-10-14,Open,91.68,30,2
123,MUB,2008-10-15,Open,91.339996,30,2
124,MUB,2008-10-16,Open,88.050003,30,2
125,MUB,2008-10-17,Open,90.150002,30,2
126,MUB,2008-10-20,Open,91.120003,30,2
127,MUB,2008-10-21,Open,90.959999,30,2
128,MUB,2008-10-22,Open,94.849998,30,2
129,MUB,2008-10-23,Open,95.989998,30,2
130,MUB,2008-10-24,Open,94.440002,30,2
131,MUB,2008-10-27,Open,97.300003,30,2
132,MUB,2008-10-28,Open,96.989998,30,2
133,MUB,2008-10-29,Open,96.68,30,2
134,MUB,2008-10-30,Open,95.989998,30,2
135,MUB,2008-10-31,Open,95.790001,30,2
136,MUB,2008-11-03,Open,96.989998,30,2
137,MUB,2008-11-04,Open,96.779999,30,2
138,MUB,2008-11-05,Open,96.940002,30,2
139,MUB,2008-11-06,Open,96.470001,30,2
140,MUB,2008-11-07,Open,96.18,30,2
141,MUB,2008-11-10,Open,96.629997,30,2
142,MUB,2008-11-11,Open,96.879997,30,2
143,MUB,2008-11-12,Open,96.989998,30,2
144,MUB,2008-11-13,Open,96.489998,30,2
145,MUB,2008-11-14,Open,97.949997,30,2
146,MUB,2008-11-17,Open,97.589996,30,2
147,MUB,2008-11-18,Open,97.709999,30,2
148,MUB,2008-11-19,Open,97.75,30,2
149,MUB,2008-11-20,Open,97.639999,30,2
150,MUB,2008-11-21,Open,95.639999,30,2
151,MUB,2008-11-24,Open,94.599998,30,2
152,MUB,2008-11-25,Open,95.699997,30,2
153,MUB,2008-11-26,Open,95.160004,30,2
154,MUB,2008-11-28,Open,95.480003,30,2
155,MUB,2008-12-01,Open,94.970001,30,2
156,MUB,2008-12-02,Open,94.949997,30,2
157,MUB,2008-12-03,Open,93.610001,30,2
158,MUB,2008-12-04,Open,94.449997,30,2
159,MUB,2008-12-05,Open,95.370003,30,2
160,MUB,2008-12-08,Open,94.139999,30,2
161,MUB,2008-12-09,Open,93.730003,30,2
