,ticker,date_,category,value,instrument_id,data_vendor_id
0,HIG,2018-07-02,Open,50.880001,234,2
1,HIG,2018-07-02,High,51.540001000000004,234,2
2,HIG,2018-07-02,Low,50.470001,234,2
3,HIG,2018-07-02,Close,51.330002,234,2
4,HIG,2018-07-02,Adj Close,51.330002,234,2
5,HIG,2018-07-02,Volume,1729563.0,234,2
