,ticker,date_,category,value,instrument_id,data_vendor_id
0,GEM,2015-09-29,Open,24.35,39,2
1,GEM,2015-09-30,Open,25.049999,39,2
2,GEM,2015-10-26,Open,27.329,39,2
3,GEM,2015-10-27,Open,27.27,39,2
4,GEM,2015-10-28,Open,27.24,39,2
5,GEM,2015-10-29,Open,27.25,39,2
6,GEM,2015-10-30,Open,26.774,39,2
7,GEM,2015-11-02,Open,26.940001000000002,39,2
8,GEM,2015-11-03,Open,27.49,39,2
9,GEM,2015-11-04,Open,27.370001000000002,39,2
10,GEM,2015-11-05,Open,27.23,39,2
11,GEM,2015-11-06,Open,27.48,39,2
12,GEM,2015-11-09,Open,27.4,39,2
13,GEM,2015-11-10,Open,26.280001000000002,39,2
14,GEM,2015-11-11,Open,26.65,39,2
15,GEM,2015-11-12,Open,26.049999,39,2
16,GEM,2015-11-13,Open,26.110001,39,2
17,GEM,2015-11-16,Open,25.827999,39,2
18,GEM,2015-11-17,Open,26.08,39,2
19,GEM,2015-11-18,Open,26.1,39,2
20,GEM,2015-11-19,Open,26.26,39,2
21,GEM,2015-11-20,Open,26.799999,39,2
22,GEM,2015-11-23,Open,26.98,39,2
23,GEM,2015-11-24,Open,26.700001,39,2
24,GEM,2015-11-25,Open,26.57,39,2
25,GEM,2015-11-27,Open,26.139999,39,2
26,GEM,2015-11-30,Open,26.15,39,2
27,GEM,2015-12-01,Open,26.059998999999998,39,2
28,GEM,2015-12-02,Open,26.059998999999998,39,2
29,GEM,2015-12-03,Open,25.92,39,2
30,GEM,2015-12-04,Open,25.799999,39,2
31,GEM,2015-12-07,Open,25.950001,39,2
32,GEM,2015-12-08,Open,25.25,39,2
33,GEM,2015-12-09,Open,25.25,39,2
34,GEM,2015-12-10,Open,25.219998999999998,39,2
35,GEM,2015-12-11,Open,24.65,39,2
36,GEM,2015-12-14,Open,24.48,39,2
37,GEM,2015-12-15,Open,24.280001000000002,39,2
38,GEM,2015-12-16,Open,24.940001000000002,39,2
39,GEM,2015-12-17,Open,25.18,39,2
40,GEM,2015-12-18,Open,25.02,39,2
41,GEM,2015-12-21,Open,25.34,39,2
42,GEM,2015-12-22,Open,25.450001,39,2
43,GEM,2015-12-23,Open,25.6,39,2
44,GEM,2015-12-24,Open,25.389999,39,2
45,GEM,2015-12-28,Open,25.51,39,2
46,GEM,2015-12-29,Open,25.389999,39,2
47,GEM,2015-12-30,Open,25.25,39,2
48,GEM,2015-12-31,Open,25.004,39,2
49,GEM,2016-01-04,Open,25.0,39,2
50,GEM,2016-01-05,Open,24.040001,39,2
51,GEM,2016-01-06,Open,24.059998999999998,39,2
52,GEM,2016-01-07,Open,23.32,39,2
53,GEM,2016-01-08,Open,23.700001,39,2
54,GEM,2016-01-11,Open,23.1,39,2
55,GEM,2016-01-12,Open,23.209999,39,2
56,GEM,2016-01-13,Open,23.129998999999998,39,2
57,GEM,2016-01-14,Open,22.76,39,2
58,GEM,2016-01-15,Open,22.906,39,2
59,GEM,2016-01-19,Open,22.75,39,2
60,GEM,2016-01-20,Open,22.299999,39,2
