,ticker,date_,category,value,instrument_id,data_vendor_id
0,IDXX,2018-07-02,Open,216.830002,487,2
1,IDXX,2018-07-02,High,221.5,487,2
2,IDXX,2018-07-02,Low,215.27999900000003,487,2
3,IDXX,2018-07-02,Close,221.27999900000003,487,2
4,IDXX,2018-07-02,Adj Close,221.27999900000003,487,2
5,IDXX,2018-07-02,Volume,269419.0,487,2
