,ticker,date_,category,value,instrument_id,data_vendor_id
0,VBR,2008-04-22,Open,63.080002,34,2
1,VBR,2008-04-23,Open,62.130001,34,2
2,VBR,2008-04-24,Open,62.34,34,2
3,VBR,2008-04-25,Open,63.259997999999996,34,2
4,VBR,2008-04-28,Open,63.639998999999996,34,2
5,VBR,2008-04-29,Open,63.91,34,2
6,VBR,2008-04-30,Open,63.700001,34,2
7,VBR,2008-05-01,Open,63.240002000000004,34,2
8,VBR,2008-05-02,Open,64.980003,34,2
9,VBR,2008-05-05,Open,64.379997,34,2
10,VBR,2008-05-06,Open,63.75,34,2
11,VBR,2008-05-07,Open,64.620003,34,2
12,VBR,2008-05-08,Open,63.75,34,2
13,VBR,2008-05-09,Open,63.18,34,2
14,VBR,2008-05-12,Open,63.759997999999996,34,2
15,VBR,2008-05-13,Open,65.389999,34,2
16,VBR,2008-05-14,Open,65.199997,34,2
17,VBR,2008-05-15,Open,65.370003,34,2
18,VBR,2008-05-16,Open,66.0,34,2
19,VBR,2008-05-19,Open,65.68,34,2
20,VBR,2008-05-20,Open,65.360001,34,2
21,VBR,2008-05-21,Open,65.559998,34,2
22,VBR,2008-05-22,Open,64.650002,34,2
23,VBR,2008-05-23,Open,64.400002,34,2
24,VBR,2008-05-27,Open,64.050003,34,2
25,VBR,2008-05-28,Open,65.059998,34,2
26,VBR,2008-05-29,Open,64.910004,34,2
27,VBR,2008-05-30,Open,65.459999,34,2
28,VBR,2008-06-02,Open,65.529999,34,2
29,VBR,2008-06-03,Open,65.239998,34,2
30,VBR,2008-06-04,Open,65.019997,34,2
31,VBR,2008-06-05,Open,65.690002,34,2
32,VBR,2008-06-06,Open,66.32,34,2
33,VBR,2008-06-09,Open,64.910004,34,2
34,VBR,2008-06-10,Open,63.310001,34,2
35,VBR,2008-06-11,Open,63.549999,34,2
36,VBR,2008-06-12,Open,62.619999,34,2
37,VBR,2008-06-13,Open,63.029999,34,2
38,VBR,2008-06-16,Open,63.099998,34,2
39,VBR,2008-06-17,Open,64.019997,34,2
40,VBR,2008-06-18,Open,62.869999,34,2
41,VBR,2008-06-19,Open,62.459998999999996,34,2
42,VBR,2008-06-20,Open,62.650002,34,2
43,VBR,2008-06-23,Open,62.310001,34,2
44,VBR,2008-06-24,Open,60.799999,34,2
45,VBR,2008-06-25,Open,60.630001,34,2
46,VBR,2008-06-26,Open,60.450001,34,2
47,VBR,2008-06-27,Open,59.290001000000004,34,2
48,VBR,2008-06-30,Open,58.720001,34,2
49,VBR,2008-07-01,Open,57.369999,34,2
50,VBR,2008-07-02,Open,58.299999,34,2
51,VBR,2008-07-03,Open,57.700001,34,2
52,VBR,2008-07-07,Open,56.400002,34,2
53,VBR,2008-07-08,Open,55.830002,34,2
54,VBR,2008-07-09,Open,57.880001,34,2
55,VBR,2008-07-10,Open,56.110001000000004,34,2
56,VBR,2008-07-11,Open,55.919998,34,2
57,VBR,2008-07-14,Open,56.740002000000004,34,2
58,VBR,2008-07-15,Open,54.439999,34,2
59,VBR,2008-07-16,Open,54.970001,34,2
60,VBR,2008-07-17,Open,57.630001,34,2
61,VBR,2008-07-18,Open,58.790001000000004,34,2
62,VBR,2008-07-21,Open,58.580002,34,2
63,VBR,2008-07-22,Open,58.540001000000004,34,2
64,VBR,2008-07-23,Open,60.689999,34,2
65,VBR,2008-07-24,Open,61.48,34,2
66,VBR,2008-07-25,Open,60.029999,34,2
67,VBR,2008-07-28,Open,60.259997999999996,34,2
68,VBR,2008-07-29,Open,59.060001,34,2
69,VBR,2008-07-30,Open,61.009997999999996,34,2
70,VBR,2008-07-31,Open,60.299999,34,2
71,VBR,2008-08-01,Open,60.73,34,2
72,VBR,2008-08-04,Open,61.959998999999996,34,2
73,VBR,2008-08-05,Open,60.57,34,2
74,VBR,2008-08-06,Open,61.639998999999996,34,2
75,VBR,2008-08-07,Open,60.889998999999996,34,2
76,VBR,2008-08-08,Open,60.650002,34,2
77,VBR,2008-08-11,Open,62.470001,34,2
78,VBR,2008-08-12,Open,63.720001,34,2
79,VBR,2008-08-13,Open,63.099998,34,2
80,VBR,2008-08-14,Open,62.77,34,2
81,VBR,2008-08-15,Open,64.040001,34,2
82,VBR,2008-08-18,Open,63.889998999999996,34,2
83,VBR,2008-08-19,Open,62.77,34,2
84,VBR,2008-08-20,Open,62.0,34,2
85,VBR,2008-08-21,Open,61.48,34,2
86,VBR,2008-08-22,Open,61.669998,34,2
87,VBR,2008-08-25,Open,62.209998999999996,34,2
88,VBR,2008-08-26,Open,61.189999,34,2
89,VBR,2008-08-27,Open,61.470001,34,2
90,VBR,2008-08-28,Open,62.32,34,2
91,VBR,2008-08-29,Open,63.150002,34,2
92,VBR,2008-09-02,Open,63.830002,34,2
93,VBR,2008-09-03,Open,63.029999,34,2
94,VBR,2008-09-04,Open,63.200001,34,2
95,VBR,2008-09-05,Open,61.720001,34,2
96,VBR,2008-09-08,Open,64.610001,34,2
97,VBR,2008-09-09,Open,63.619999,34,2
98,VBR,2008-09-10,Open,62.139998999999996,34,2
99,VBR,2008-09-11,Open,61.830002,34,2
100,VBR,2008-09-12,Open,62.110001000000004,34,2
101,VBR,2008-09-15,Open,60.009997999999996,34,2
102,VBR,2008-09-16,Open,59.099998,34,2
103,VBR,2008-09-17,Open,61.0,34,2
104,VBR,2008-09-18,Open,59.009997999999996,34,2
105,VBR,2008-09-19,Open,67.959999,34,2
106,VBR,2008-09-22,Open,65.16999799999999,34,2
107,VBR,2008-09-23,Open,62.0,34,2
108,VBR,2008-09-24,Open,61.619999,34,2
109,VBR,2008-09-25,Open,60.830002,34,2
110,VBR,2008-09-26,Open,60.48,34,2
111,VBR,2008-09-29,Open,60.220001,34,2
112,VBR,2008-09-30,Open,58.630001,34,2
113,VBR,2008-10-01,Open,58.93,34,2
114,VBR,2008-10-02,Open,58.279999,34,2
115,VBR,2008-10-03,Open,56.84,34,2
116,VBR,2008-10-06,Open,53.110001000000004,34,2
117,VBR,2008-10-07,Open,52.779999,34,2
118,VBR,2008-10-08,Open,48.23,34,2
119,VBR,2008-10-09,Open,49.0,34,2
