,ticker,date_,category,value,instrument_id,data_vendor_id
0,USTREASURY/AVMAT,2016-03-31,Number of Months,68.81,21,1
1,USTREASURY/AVMAT,2016-02-29,Number of Months,69.0,21,1
2,USTREASURY/AVMAT,2016-01-31,Number of Months,69.31,21,1
3,USTREASURY/AVMAT,2015-12-31,Number of Months,69.0,21,1
4,USTREASURY/AVMAT,2015-11-30,Number of Months,69.0,21,1
5,USTREASURY/AVMAT,2015-10-31,Number of Months,70.0,21,1
6,USTREASURY/AVMAT,2015-09-30,Number of Months,69.8082966,21,1
7,USTREASURY/AVMAT,2015-08-31,Number of Months,69.5736615,21,1
8,USTREASURY/AVMAT,2015-07-31,Number of Months,69.3856531,21,1
9,USTREASURY/AVMAT,2015-06-30,Number of Months,69.5934543,21,1
10,USTREASURY/AVMAT,2015-05-31,Number of Months,69.3410886,21,1
11,USTREASURY/AVMAT,2015-04-30,Number of Months,69.1157061,21,1
12,USTREASURY/AVMAT,2015-03-31,Number of Months,68.7771494,21,1
13,USTREASURY/AVMAT,2015-02-28,Number of Months,68.9536909,21,1
14,USTREASURY/AVMAT,2015-01-31,Number of Months,68.8022441,21,1
15,USTREASURY/AVMAT,2014-12-31,Number of Months,68.3361685,21,1
16,USTREASURY/AVMAT,2014-11-30,Number of Months,68.6593395,21,1
17,USTREASURY/AVMAT,2014-10-31,Number of Months,68.495834,21,1
18,USTREASURY/AVMAT,2014-09-30,Number of Months,68.4591019,21,1
19,USTREASURY/AVMAT,2014-08-31,Number of Months,68.3665974,21,1
20,USTREASURY/AVMAT,2014-07-31,Number of Months,68.405474,21,1
21,USTREASURY/AVMAT,2014-06-30,Number of Months,68.4278465,21,1
22,USTREASURY/AVMAT,2014-05-31,Number of Months,68.1049577,21,1
23,USTREASURY/AVMAT,2014-04-30,Number of Months,67.7352808,21,1
24,USTREASURY/AVMAT,2014-03-31,Number of Months,66.6835022,21,1
25,USTREASURY/AVMAT,2014-02-28,Number of Months,66.9744124,21,1
26,USTREASURY/AVMAT,2014-01-31,Number of Months,67.2483024,21,1
27,USTREASURY/AVMAT,2013-12-31,Number of Months,67.0,21,1
28,USTREASURY/AVMAT,2013-11-30,Number of Months,67.0,21,1
29,USTREASURY/AVMAT,2013-10-31,Number of Months,67.0,21,1
30,USTREASURY/AVMAT,2013-09-30,Number of Months,67.0,21,1
31,USTREASURY/AVMAT,2013-08-31,Number of Months,66.0,21,1
32,USTREASURY/AVMAT,2013-07-31,Number of Months,66.0,21,1
33,USTREASURY/AVMAT,2013-06-30,Number of Months,66.3,21,1
34,USTREASURY/AVMAT,2013-05-31,Number of Months,65.8,21,1
