,ticker,date_,category,value,instrument_id,data_vendor_id
0,ML/USTRI,2018-04-19,BAMLH0A0HYM2EY,6.08,12,1
1,ML/USTRI,2018-04-18,BAMLH0A0HYM2EY,5.96,12,1
2,ML/USTRI,2018-04-17,BAMLH0A0HYM2EY,5.95,12,1
3,ML/USTRI,2018-04-16,BAMLH0A0HYM2EY,6.0,12,1
4,ML/USTRI,2018-04-13,BAMLH0A0HYM2EY,6.05,12,1
5,ML/USTRI,2018-04-12,BAMLH0A0HYM2EY,6.1,12,1
6,ML/USTRI,2018-04-11,BAMLH0A0HYM2EY,6.13,12,1
7,ML/USTRI,2018-04-10,BAMLH0A0HYM2EY,6.15,12,1
8,ML/USTRI,2018-04-09,BAMLH0A0HYM2EY,6.22,12,1
9,ML/USTRI,2018-04-06,BAMLH0A0HYM2EY,6.24,12,1
10,ML/USTRI,2018-04-05,BAMLH0A0HYM2EY,6.24,12,1
11,ML/USTRI,2018-04-04,BAMLH0A0HYM2EY,6.32,12,1
12,ML/USTRI,2018-04-03,BAMLH0A0HYM2EY,6.32,12,1
13,ML/USTRI,2018-04-02,BAMLH0A0HYM2EY,6.33,12,1
14,ML/USTRI,2018-03-31,BAMLH0A0HYM2EY,6.3,12,1
15,ML/USTRI,2018-03-29,BAMLH0A0HYM2EY,6.35,12,1
16,ML/USTRI,2018-03-28,BAMLH0A0HYM2EY,6.36,12,1
17,ML/USTRI,2018-03-27,BAMLH0A0HYM2EY,6.34,12,1
18,ML/USTRI,2018-03-26,BAMLH0A0HYM2EY,6.37,12,1
19,ML/USTRI,2018-03-23,BAMLH0A0HYM2EY,6.36,12,1
20,ML/USTRI,2018-03-22,BAMLH0A0HYM2EY,6.33,12,1
21,ML/USTRI,2018-03-21,BAMLH0A0HYM2EY,6.29,12,1
22,ML/USTRI,2018-03-20,BAMLH0A0HYM2EY,6.3,12,1
23,ML/USTRI,2018-03-19,BAMLH0A0HYM2EY,6.29,12,1
24,ML/USTRI,2018-03-16,BAMLH0A0HYM2EY,6.24,12,1
25,ML/USTRI,2018-03-15,BAMLH0A0HYM2EY,6.24,12,1
26,ML/USTRI,2018-03-14,BAMLH0A0HYM2EY,6.23,12,1
27,ML/USTRI,2018-03-13,BAMLH0A0HYM2EY,6.22,12,1
28,ML/USTRI,2018-03-12,BAMLH0A0HYM2EY,6.2,12,1
29,ML/USTRI,2018-03-09,BAMLH0A0HYM2EY,6.2,12,1
30,ML/USTRI,2018-03-08,BAMLH0A0HYM2EY,6.21,12,1
31,ML/USTRI,2018-03-07,BAMLH0A0HYM2EY,6.22,12,1
32,ML/USTRI,2018-03-06,BAMLH0A0HYM2EY,6.19,12,1
33,ML/USTRI,2018-03-05,BAMLH0A0HYM2EY,6.25,12,1
34,ML/USTRI,2018-03-02,BAMLH0A0HYM2EY,6.29,12,1
35,ML/USTRI,2018-03-01,BAMLH0A0HYM2EY,6.19,12,1
36,ML/USTRI,2018-02-28,BAMLH0A0HYM2EY,6.13,12,1
37,ML/USTRI,2018-02-27,BAMLH0A0HYM2EY,6.13,12,1
38,ML/USTRI,2018-02-26,BAMLH0A0HYM2EY,6.11,12,1
39,ML/USTRI,2018-02-23,BAMLH0A0HYM2EY,6.2,12,1
40,ML/USTRI,2018-02-22,BAMLH0A0HYM2EY,6.19,12,1
41,ML/USTRI,2018-02-21,BAMLH0A0HYM2EY,6.14,12,1
42,ML/USTRI,2018-02-20,BAMLH0A0HYM2EY,6.13,12,1
43,ML/USTRI,2018-02-19,BAMLH0A0HYM2EY,6.13,12,1
44,ML/USTRI,2018-02-16,BAMLH0A0HYM2EY,6.13,12,1
45,ML/USTRI,2018-02-15,BAMLH0A0HYM2EY,6.21,12,1
46,ML/USTRI,2018-02-14,BAMLH0A0HYM2EY,6.33,12,1
47,ML/USTRI,2018-02-13,BAMLH0A0HYM2EY,6.35,12,1
48,ML/USTRI,2018-02-12,BAMLH0A0HYM2EY,6.29,12,1
49,ML/USTRI,2018-02-09,BAMLH0A0HYM2EY,6.36,12,1
50,ML/USTRI,2018-02-08,BAMLH0A0HYM2EY,6.18,12,1
51,ML/USTRI,2018-02-07,BAMLH0A0HYM2EY,6.03,12,1
52,ML/USTRI,2018-02-06,BAMLH0A0HYM2EY,6.12,12,1
53,ML/USTRI,2018-02-05,BAMLH0A0HYM2EY,6.02,12,1
54,ML/USTRI,2018-02-02,BAMLH0A0HYM2EY,5.96,12,1
55,ML/USTRI,2018-02-01,BAMLH0A0HYM2EY,5.85,12,1
56,ML/USTRI,2018-01-31,BAMLH0A0HYM2EY,5.8,12,1
57,ML/USTRI,2018-01-30,BAMLH0A0HYM2EY,5.82,12,1
58,ML/USTRI,2018-01-29,BAMLH0A0HYM2EY,5.74,12,1
59,ML/USTRI,2018-01-26,BAMLH0A0HYM2EY,5.69,12,1
60,ML/USTRI,2018-01-25,BAMLH0A0HYM2EY,5.69,12,1
61,ML/USTRI,2018-01-24,BAMLH0A0HYM2EY,5.71,12,1
62,ML/USTRI,2018-01-23,BAMLH0A0HYM2EY,5.72,12,1
63,ML/USTRI,2018-01-22,BAMLH0A0HYM2EY,5.76,12,1
64,ML/USTRI,2018-01-19,BAMLH0A0HYM2EY,5.77,12,1
65,ML/USTRI,2018-01-18,BAMLH0A0HYM2EY,5.75,12,1
66,ML/USTRI,2018-01-17,BAMLH0A0HYM2EY,5.71,12,1
67,ML/USTRI,2018-01-16,BAMLH0A0HYM2EY,5.69,12,1
68,ML/USTRI,2018-01-15,BAMLH0A0HYM2EY,5.69,12,1
69,ML/USTRI,2018-01-12,BAMLH0A0HYM2EY,5.72,12,1
70,ML/USTRI,2018-01-11,BAMLH0A0HYM2EY,5.72,12,1
71,ML/USTRI,2018-01-10,BAMLH0A0HYM2EY,5.75,12,1
72,ML/USTRI,2018-01-09,BAMLH0A0HYM2EY,5.66,12,1
73,ML/USTRI,2018-01-08,BAMLH0A0HYM2EY,5.64,12,1
74,ML/USTRI,2018-01-05,BAMLH0A0HYM2EY,5.64,12,1
75,ML/USTRI,2018-01-04,BAMLH0A0HYM2EY,5.67,12,1
76,ML/USTRI,2018-01-03,BAMLH0A0HYM2EY,5.73,12,1
77,ML/USTRI,2018-01-02,BAMLH0A0HYM2EY,5.81,12,1
78,ML/USTRI,2017-12-31,BAMLH0A0HYM2EY,5.84,12,1
79,ML/USTRI,2017-12-29,BAMLH0A0HYM2EY,5.78,12,1
80,ML/USTRI,2017-12-28,BAMLH0A0HYM2EY,5.78,12,1
81,ML/USTRI,2017-12-27,BAMLH0A0HYM2EY,5.79,12,1
82,ML/USTRI,2017-12-26,BAMLH0A0HYM2EY,5.82,12,1
83,ML/USTRI,2017-12-22,BAMLH0A0HYM2EY,5.82,12,1
84,ML/USTRI,2017-12-21,BAMLH0A0HYM2EY,5.82,12,1
85,ML/USTRI,2017-12-20,BAMLH0A0HYM2EY,5.83,12,1
86,ML/USTRI,2017-12-19,BAMLH0A0HYM2EY,5.82,12,1
87,ML/USTRI,2017-12-18,BAMLH0A0HYM2EY,5.81,12,1
88,ML/USTRI,2017-12-15,BAMLH0A0HYM2EY,5.79,12,1
89,ML/USTRI,2017-12-14,BAMLH0A0HYM2EY,5.77,12,1
