,ticker,date_,category,value,instrument_id,data_vendor_id
0,ML/IGEM,2018-04-19,BAMLEM1BRRAAA2ACRPITRIV,323.88,9,1
1,ML/IGEM,2018-04-18,BAMLEM1BRRAAA2ACRPITRIV,324.5,9,1
2,ML/IGEM,2018-04-17,BAMLEM1BRRAAA2ACRPITRIV,324.76,9,1
3,ML/IGEM,2018-04-16,BAMLEM1BRRAAA2ACRPITRIV,324.66,9,1
4,ML/IGEM,2018-04-13,BAMLEM1BRRAAA2ACRPITRIV,324.85,9,1
5,ML/IGEM,2018-04-12,BAMLEM1BRRAAA2ACRPITRIV,325.08,9,1
6,ML/IGEM,2018-04-11,BAMLEM1BRRAAA2ACRPITRIV,325.2,9,1
7,ML/IGEM,2018-04-10,BAMLEM1BRRAAA2ACRPITRIV,325.06,9,1
8,ML/IGEM,2018-04-09,BAMLEM1BRRAAA2ACRPITRIV,325.03,9,1
9,ML/IGEM,2018-04-06,BAMLEM1BRRAAA2ACRPITRIV,324.92,9,1
10,ML/IGEM,2018-04-05,BAMLEM1BRRAAA2ACRPITRIV,324.56,9,1
11,ML/IGEM,2018-04-04,BAMLEM1BRRAAA2ACRPITRIV,325.03,9,1
12,ML/IGEM,2018-04-03,BAMLEM1BRRAAA2ACRPITRIV,325.06,9,1
13,ML/IGEM,2018-04-02,BAMLEM1BRRAAA2ACRPITRIV,325.08,9,1
14,ML/IGEM,2018-03-31,BAMLEM1BRRAAA2ACRPITRIV,325.08,9,1
15,ML/IGEM,2018-03-29,BAMLEM1BRRAAA2ACRPITRIV,325.05,9,1
16,ML/IGEM,2018-03-28,BAMLEM1BRRAAA2ACRPITRIV,324.95,9,1
17,ML/IGEM,2018-03-27,BAMLEM1BRRAAA2ACRPITRIV,324.53,9,1
18,ML/IGEM,2018-03-26,BAMLEM1BRRAAA2ACRPITRIV,324.21,9,1
19,ML/IGEM,2018-03-23,BAMLEM1BRRAAA2ACRPITRIV,324.37,9,1
20,ML/IGEM,2018-03-22,BAMLEM1BRRAAA2ACRPITRIV,324.38,9,1
21,ML/IGEM,2018-03-21,BAMLEM1BRRAAA2ACRPITRIV,323.96,9,1
22,ML/IGEM,2018-03-20,BAMLEM1BRRAAA2ACRPITRIV,324.28,9,1
23,ML/IGEM,2018-03-19,BAMLEM1BRRAAA2ACRPITRIV,324.59,9,1
24,ML/IGEM,2018-03-16,BAMLEM1BRRAAA2ACRPITRIV,324.93,9,1
25,ML/IGEM,2018-03-15,BAMLEM1BRRAAA2ACRPITRIV,325.04,9,1
26,ML/IGEM,2018-03-14,BAMLEM1BRRAAA2ACRPITRIV,325.05,9,1
27,ML/IGEM,2018-03-13,BAMLEM1BRRAAA2ACRPITRIV,324.7,9,1
28,ML/IGEM,2018-03-12,BAMLEM1BRRAAA2ACRPITRIV,324.57,9,1
29,ML/IGEM,2018-03-09,BAMLEM1BRRAAA2ACRPITRIV,324.58,9,1
