,ticker,date_,category,value,instrument_id,data_vendor_id
0,CIU,2008-04-22,Open,101.730003,50,2
1,CIU,2008-04-23,Open,101.709999,50,2
2,CIU,2008-04-24,Open,101.370003,50,2
3,CIU,2008-04-25,Open,101.07,50,2
4,CIU,2008-04-28,Open,101.239998,50,2
5,CIU,2008-04-29,Open,101.620003,50,2
6,CIU,2008-04-30,Open,101.739998,50,2
7,CIU,2008-05-01,Open,101.949997,50,2
8,CIU,2008-05-02,Open,101.18,50,2
9,CIU,2008-05-05,Open,101.370003,50,2
10,CIU,2008-05-06,Open,101.529999,50,2
11,CIU,2008-05-07,Open,101.150002,50,2
12,CIU,2008-05-08,Open,101.660004,50,2
13,CIU,2008-05-09,Open,102.07,50,2
14,CIU,2008-05-12,Open,101.800003,50,2
15,CIU,2008-05-13,Open,101.290001,50,2
16,CIU,2008-05-14,Open,101.41999799999999,50,2
17,CIU,2008-05-15,Open,101.010002,50,2
18,CIU,2008-05-16,Open,101.540001,50,2
19,CIU,2008-05-19,Open,101.540001,50,2
20,CIU,2008-05-20,Open,101.91999799999999,50,2
21,CIU,2008-05-21,Open,101.720001,50,2
22,CIU,2008-05-22,Open,101.510002,50,2
23,CIU,2008-05-23,Open,101.019997,50,2
24,CIU,2008-05-27,Open,101.139999,50,2
25,CIU,2008-05-28,Open,100.75,50,2
26,CIU,2008-05-29,Open,100.099998,50,2
27,CIU,2008-05-30,Open,100.440002,50,2
28,CIU,2008-06-02,Open,100.089996,50,2
29,CIU,2008-06-03,Open,100.33000200000001,50,2
30,CIU,2008-06-04,Open,100.800003,50,2
31,CIU,2008-06-05,Open,100.050003,50,2
32,CIU,2008-06-06,Open,100.309998,50,2
33,CIU,2008-06-09,Open,100.209999,50,2
34,CIU,2008-06-10,Open,99.809998,50,2
35,CIU,2008-06-11,Open,99.690002,50,2
36,CIU,2008-06-12,Open,99.209999,50,2
37,CIU,2008-06-13,Open,99.360001,50,2
38,CIU,2008-06-16,Open,99.0,50,2
39,CIU,2008-06-17,Open,99.339996,50,2
40,CIU,2008-06-18,Open,99.41999799999999,50,2
41,CIU,2008-06-19,Open,99.339996,50,2
42,CIU,2008-06-20,Open,99.519997,50,2
43,CIU,2008-06-23,Open,99.18,50,2
44,CIU,2008-06-24,Open,99.389999,50,2
45,CIU,2008-06-25,Open,99.349998,50,2
46,CIU,2008-06-26,Open,99.589996,50,2
47,CIU,2008-06-27,Open,99.400002,50,2
48,CIU,2008-06-30,Open,99.66999799999999,50,2
49,CIU,2008-07-01,Open,99.260002,50,2
50,CIU,2008-07-02,Open,99.160004,50,2
51,CIU,2008-07-03,Open,99.300003,50,2
52,CIU,2008-07-07,Open,99.489998,50,2
53,CIU,2008-07-08,Open,98.980003,50,2
54,CIU,2008-07-09,Open,99.540001,50,2
55,CIU,2008-07-10,Open,99.940002,50,2
56,CIU,2008-07-11,Open,99.449997,50,2
57,CIU,2008-07-14,Open,99.300003,50,2
58,CIU,2008-07-15,Open,99.610001,50,2
59,CIU,2008-07-16,Open,99.440002,50,2
60,CIU,2008-07-17,Open,99.050003,50,2
61,CIU,2008-07-18,Open,98.650002,50,2
62,CIU,2008-07-21,Open,98.360001,50,2
63,CIU,2008-07-22,Open,98.459999,50,2
64,CIU,2008-07-23,Open,98.339996,50,2
65,CIU,2008-07-24,Open,98.57,50,2
66,CIU,2008-07-25,Open,98.940002,50,2
67,CIU,2008-07-28,Open,98.970001,50,2
68,CIU,2008-07-29,Open,98.800003,50,2
69,CIU,2008-07-30,Open,98.910004,50,2
70,CIU,2008-07-31,Open,99.620003,50,2
71,CIU,2008-08-01,Open,99.32,50,2
72,CIU,2008-08-04,Open,99.0,50,2
73,CIU,2008-08-05,Open,98.980003,50,2
74,CIU,2008-08-06,Open,98.83000200000001,50,2
75,CIU,2008-08-07,Open,99.050003,50,2
76,CIU,2008-08-08,Open,99.290001,50,2
77,CIU,2008-08-11,Open,99.110001,50,2
78,CIU,2008-08-12,Open,99.209999,50,2
79,CIU,2008-08-13,Open,99.300003,50,2
80,CIU,2008-08-14,Open,99.220001,50,2
81,CIU,2008-08-15,Open,99.410004,50,2
82,CIU,2008-08-18,Open,99.41999799999999,50,2
83,CIU,2008-08-19,Open,99.440002,50,2
84,CIU,2008-08-20,Open,99.489998,50,2
85,CIU,2008-08-21,Open,98.879997,50,2
86,CIU,2008-08-22,Open,99.389999,50,2
87,CIU,2008-08-25,Open,98.949997,50,2
88,CIU,2008-08-26,Open,99.18,50,2
89,CIU,2008-08-27,Open,99.260002,50,2
90,CIU,2008-08-28,Open,99.220001,50,2
91,CIU,2008-08-29,Open,99.199997,50,2
92,CIU,2008-09-02,Open,98.860001,50,2
93,CIU,2008-09-03,Open,99.43,50,2
94,CIU,2008-09-04,Open,99.279999,50,2
95,CIU,2008-09-05,Open,99.639999,50,2
96,CIU,2008-09-08,Open,99.18,50,2
97,CIU,2008-09-09,Open,99.16999799999999,50,2
98,CIU,2008-09-10,Open,99.25,50,2
99,CIU,2008-09-11,Open,99.0,50,2
100,CIU,2008-09-12,Open,98.629997,50,2
101,CIU,2008-09-15,Open,98.199997,50,2
102,CIU,2008-09-16,Open,97.800003,50,2
103,CIU,2008-09-17,Open,95.139999,50,2
104,CIU,2008-09-18,Open,93.889999,50,2
105,CIU,2008-09-19,Open,95.980003,50,2
106,CIU,2008-09-22,Open,95.720001,50,2
107,CIU,2008-09-23,Open,94.269997,50,2
108,CIU,2008-09-24,Open,93.910004,50,2
109,CIU,2008-09-25,Open,94.139999,50,2
110,CIU,2008-09-26,Open,93.300003,50,2
111,CIU,2008-09-29,Open,93.129997,50,2
112,CIU,2008-09-30,Open,92.370003,50,2
113,CIU,2008-10-01,Open,92.550003,50,2
114,CIU,2008-10-02,Open,91.519997,50,2
115,CIU,2008-10-03,Open,92.699997,50,2
116,CIU,2008-10-06,Open,92.059998,50,2
117,CIU,2008-10-07,Open,91.07,50,2
118,CIU,2008-10-08,Open,90.980003,50,2
119,CIU,2008-10-09,Open,90.309998,50,2
120,CIU,2008-10-10,Open,86.989998,50,2
121,CIU,2008-10-13,Open,84.900002,50,2
122,CIU,2008-10-14,Open,89.769997,50,2
123,CIU,2008-10-15,Open,87.550003,50,2
124,CIU,2008-10-16,Open,89.370003,50,2
125,CIU,2008-10-17,Open,88.309998,50,2
126,CIU,2008-10-20,Open,88.25,50,2
127,CIU,2008-10-21,Open,89.0,50,2
128,CIU,2008-10-22,Open,90.610001,50,2
129,CIU,2008-10-23,Open,89.849998,50,2
130,CIU,2008-10-24,Open,88.160004,50,2
131,CIU,2008-10-27,Open,90.279999,50,2
132,CIU,2008-10-28,Open,88.93,50,2
133,CIU,2008-10-29,Open,88.309998,50,2
134,CIU,2008-10-30,Open,89.25,50,2
135,CIU,2008-10-31,Open,88.870003,50,2
136,CIU,2008-11-03,Open,88.769997,50,2
