,ticker,date_,category,value,instrument_id,data_vendor_id
0,ALGN,2018-07-02,Open,334.899994,459,2
1,ALGN,2018-07-02,High,340.980011,459,2
2,ALGN,2018-07-02,Low,332.570007,459,2
3,ALGN,2018-07-02,Close,340.27999900000003,459,2
4,ALGN,2018-07-02,Adj Close,340.27999900000003,459,2
5,ALGN,2018-07-02,Volume,968141.0,459,2
